Time (s),Voltage (V)
44.22,-287.82
44.33,-287.82
44.43,-287.82
44.63,-287.82
44.73,-287.82
44.83,-287.82
44.93,-287.82
45.03,-287.82
45.13,-287.82
45.24,-287.82
45.34,-287.82
45.44,-287.82
45.54,-287.82
45.64,-287.82
45.74,-287.82
45.84,-287.82
46.04,-287.82
46.14,-287.82
46.25,-287.82
46.35,-287.82
46.45,-287.82
46.55,-287.82
46.65,-287.82
46.75,-287.82
46.85,-287.82
46.95,-287.82
47.15,-287.82
47.26,-287.82
47.36,-287.82
47.46,-287.82
47.56,-287.82
47.66,-287.82
47.76,-287.54
47.86,-287.82
47.96,-287.82
48.06,-287.82
48.16,-287.82
48.27,-287.82
48.47,-287.82
48.57,-287.82
48.67,-287.82
48.77,-287.82
48.87,-287.82
48.97,-287.82
49.07,-287.82
49.18,-287.82
49.28,-287.82
49.38,-287.82
49.48,-287.82
49.58,-287.82
49.78,-287.82
49.88,-287.82
49.98,-287.82
50.08,-287.82
50.19,-287.82
50.29,-287.82
50.39,-287.82
50.49,-287.82
50.59,-287.82
50.69,-287.82
50.79,-287.82
50.89,-287.82
50.99,-287.82
51.2,-287.82
51.3,-287.82
51.4,-287.82
51.5,-287.82
51.6,-287.82
51.7,-287.82
51.8,-287.54
51.9,-287.82
52.0,-287.82
52.11,-287.82
52.21,-287.82
52.31,-287.82
52.51,-287.82
52.61,-287.82
52.71,-287.82
52.81,-287.82
52.91,-287.82
53.01,-287.82
53.11,-287.82
53.22,-287.82
53.32,-287.82
53.42,-287.82
53.62,-287.82
53.72,-287.82
53.82,-287.82
53.92,-287.82
54.02,-287.82
54.13,-287.82
54.22,-287.82
54.33,-287.82
54.43,-287.82
54.53,-287.82
54.63,-287.82
54.73,-287.82
54.83,-287.82
55.03,-287.82
55.13,-287.82
55.24,-287.82
55.34,-287.82
55.44,-287.82
55.54,-287.82
55.64,-287.82
55.74,-287.82
55.84,-287.82
55.94,-287.82
56.04,-287.82
56.15,-287.82
56.35,-287.82
56.45,-287.82
56.55,-287.82
56.65,-287.82
56.75,-287.82
56.85,-287.82
56.95,-287.82
57.06,-287.82
57.15,-287.82
57.26,-287.82
57.36,-287.82
57.46,-287.82
57.66,-287.82
57.76,-287.82
57.86,-287.82
57.96,-287.82
58.06,-287.82
58.17,-287.82
58.27,-287.54
58.37,-287.82
58.47,-287.82
58.57,-287.82
58.67,-287.82
58.77,-287.82
58.87,-287.82
59.08,-287.82
59.18,-287.82
59.28,-287.82
59.38,-287.82
59.48,-287.82
59.58,-287.82
59.68,-287.82
59.78,-287.54
59.88,-287.82
59.98,-287.82
60.09,-287.82
60.19,-287.82
60.39,-287.82
60.49,-287.82
60.59,-287.82
60.69,-287.82
60.79,-287.82
60.89,-287.82
60.99,-287.82
61.1,-287.82
61.2,-287.82
61.3,-287.82
61.4,-287.82
61.5,-287.82
61.7,-287.82
61.8,-287.82
61.9,-287.82
62.01,-287.82
62.11,-287.82
62.21,-287.54
62.31,-287.82
62.41,-287.82
62.51,-287.82
62.61,-287.82
62.71,-287.82
62.81,-287.82
63.01,-287.82
63.12,-287.82
63.22,-287.82
63.32,-287.82
63.42,-287.82
63.52,-287.82
63.62,-287.82
63.72,-287.82
63.82,-287.82
63.92,-287.82
64.02,-287.82
64.12,-287.82
64.23,-287.82
64.43,-287.82
64.53,-287.82
64.63,-287.82
64.73,-287.82
64.83,-287.82
64.93,-287.82
65.04,-287.82
65.14,-287.82
65.24,-287.82
65.34,-287.82
65.44,-287.82
65.54,-287.82
65.74,-287.82
65.84,-287.82
65.94,-287.82
66.04,-287.82
66.15,-287.82
66.25,-287.82
66.35,-287.82
66.45,-287.82
66.55,-287.82
66.65,-287.82
66.75,-287.82
66.85,-287.82
67.05,-287.82
67.16,-287.82
67.26,-287.82
67.36,-287.82
67.46,-287.82
67.56,-287.82
67.66,-287.82
67.76,-287.82
67.86,-287.82
67.96,-287.54
68.07,-287.82
68.17,-287.82
68.27,-287.82
68.47,-287.82
68.57,-287.82
68.67,-287.82
68.77,-287.82
68.87,-287.82
68.97,-287.54
69.08,-287.82
69.18,-287.82
69.28,-287.82
69.38,-287.82
69.48,-287.82
69.58,-287.82
69.78,-287.82
69.88,-287.82
69.98,-287.54
70.09,-287.82
70.19,-287.82
70.29,-287.82
70.39,-287.82
70.49,-287.82
70.59,-287.82
70.69,-287.82
70.79,-287.82
70.89,-287.82
71.1,-287.82
71.2,-287.82
71.3,-287.82
71.4,-287.82
71.5,-287.82
71.6,-287.82
71.7,-287.82
71.8,-287.82
71.9,-287.82
72.0,-287.82
72.11,-287.82
72.21,-287.82
72.41,-287.82
72.51,-287.82
72.61,-287.82
72.71,-287.82
72.81,-287.82
72.91,-287.82
73.02,-287.82
73.12,-287.82
73.22,-287.82
73.32,-287.82
73.42,-287.82
73.52,-287.82
73.62,-287.82
73.82,-287.82
73.93,-287.82
74.03,-287.82
74.13,-287.82
74.23,-287.82
74.33,-287.82
74.43,-287.82
74.53,-287.82
74.63,-287.82
74.73,-287.82
74.83,-287.82
74.93,-287.82
75.14,-287.82
75.24,-287.82
75.34,-287.82
75.44,-287.82
75.54,-287.82
75.64,-287.82
75.74,-287.82
75.84,-287.82
75.94,-287.82
76.05,-287.82
76.15,-287.82
76.25,-287.82
76.45,-287.82
76.55,-287.82
76.65,-287.82
76.75,-287.82
76.86,-287.82
76.96,-287.82
77.06,-287.82
77.16,-287.82
77.26,-287.82
77.36,-287.82
77.46,-287.82
77.56,-287.82
77.66,-287.82
77.86,-287.82
77.97,-287.82
78.07,-287.82
78.17,-287.82
78.27,-287.82
78.37,-287.82
78.47,-287.82
78.57,-287.82
78.67,-287.82
78.77,-287.82
78.87,-287.82
78.98,-287.82
79.18,-287.82
79.28,-287.82
79.38,-287.82
79.48,-287.82
79.58,-287.82
79.68,-287.82
79.78,-287.82
79.89,-287.82
79.99,-287.82
80.09,-287.82
80.19,-287.82
80.29,-287.82
80.49,-287.82
80.59,-287.82
80.69,-287.82
80.79,-287.82
80.9,-287.82
81.0,-287.82
81.1,-287.82
81.2,-287.82
81.3,-287.82
81.4,-287.82
81.5,-287.82
81.6,-287.82
81.7,-287.82
81.91,-287.82
82.01,-287.82
82.11,-287.82
82.21,-287.82
82.31,-287.82
82.41,-287.82
82.51,-287.82
82.61,-287.82
82.71,-287.82
82.82,-287.82
82.92,-287.82
83.12,-287.82
83.22,-287.82
83.32,-287.82
83.42,-287.82
83.52,-287.82
83.62,-287.54
83.72,-287.82
83.82,-287.82
83.93,-287.82
84.03,-287.82
84.13,-287.82
84.23,-287.82
84.33,-287.82
84.53,-287.82
84.63,-287.82
84.73,-287.82
84.84,-287.82
84.94,-287.82
85.04,-287.82
85.14,-287.82
85.24,-287.82
85.34,-287.82
85.44,-287.82
85.54,-287.82
85.64,-287.82
85.85,-287.82
85.95,-287.82
86.05,-287.82
86.15,-287.82
86.25,-287.82
86.35,-287.82
86.45,-287.82
86.55,-287.82
86.65,-287.82
86.75,-287.82
86.86,-287.82
86.96,-287.82
87.06,-287.82
87.26,-287.82
87.36,-287.82
87.46,-287.82
87.56,-287.82
87.66,-287.82
87.77,-287.82
87.87,-287.82
87.97,-287.82
88.07,-287.82
88.17,-287.82
88.27,-287.82
88.37,-287.82
88.57,-287.82
88.68,-287.82
88.77,-287.82
88.88,-287.82
88.98,-287.82
89.08,-287.82
89.18,-287.82
89.28,-287.82
89.38,-287.82
89.48,-287.82
89.58,-287.82
89.68,-287.82
89.89,-287.82
89.99,-287.82
90.09,-287.82
90.19,-287.82
90.29,-287.82
90.39,-287.82
90.49,-287.82
90.59,-287.82
90.69,-287.82
90.8,-287.82
90.9,-287.82
91.0,-287.82
91.1,-287.82
91.3,-287.82
91.4,-287.82
91.5,-287.82
91.6,-287.82
91.7,-287.82
91.81,-287.82
91.91,-287.82
92.01,-287.82
92.11,-287.82
92.21,-287.82
92.31,-287.82
92.41,-287.82
92.61,-287.82
92.72,-287.82
92.82,-287.82
92.92,-287.82
93.02,-287.82
93.12,-287.54
93.22,-287.82
93.32,-287.82
93.42,-287.82
93.52,-287.82
93.62,-287.82
93.72,-287.82
93.93,-287.82
94.03,-287.82
94.13,-287.82
94.23,-287.82
94.33,-287.82
94.43,-287.82
94.53,-287.82
94.63,-287.82
94.74,-287.82
94.84,-287.82
94.94,-287.82
95.04,-287.82
95.24,-287.82
95.34,-287.82
95.44,-287.82
95.54,-287.82
95.64,-287.82
95.75,-287.82
95.85,-287.82
95.95,-287.82
96.05,-287.82
96.15,-287.82
96.25,-287.82
96.45,-287.82
96.55,-287.82
96.65,-287.82
96.76,-287.82
96.86,-287.82
96.96,-287.82
97.06,-287.82
97.16,-287.82
97.26,-287.82
97.36,-287.82
97.46,-287.82
97.56,-287.82
97.77,-287.82
97.87,-287.82
97.97,-287.82
98.07,-287.82
98.17,-287.82
98.27,-287.82
98.37,-287.82
98.47,-287.82
98.57,-287.82
98.68,-287.82
98.78,-287.82
98.88,-287.82
99.08,-287.82
99.18,-287.82
99.28,-287.82
99.38,-287.82
99.48,-287.82
99.58,-287.82
99.69,-287.82
99.79,-287.82
99.89,-287.82
99.99,-287.54
100.09,-287.82
100.19,-287.82
100.29,-287.82
100.49,-287.82
100.59,-287.82
100.7,-287.82
100.8,-287.82
100.9,-287.82
101.0,-287.82
101.1,-287.82
101.2,-287.82
101.3,-287.82
101.4,-287.82
101.5,-287.82
101.61,-287.82
101.81,-287.82
101.91,-287.82
102.01,-287.54
102.11,-287.26
102.21,-287.82
102.31,-287.54
102.41,-287.54
102.51,-287.26
102.62,-287.54
102.72,-287.26
102.82,-287.26
102.92,-287.26
103.02,-287.26
103.22,-286.98
103.32,-286.7
103.43,-286.7
103.53,-286.14
103.63,-285.87
103.73,-285.87
103.83,-285.87
103.93,-286.42
104.03,-285.87
104.13,-286.14
104.23,-285.87
104.33,-285.87
104.54,-285.87
104.64,-286.14
104.74,-285.87
104.84,-285.87
104.94,-285.31
105.04,-284.47
105.14,-285.31
105.24,-285.03
105.35,-284.75
105.45,-284.75
105.55,-285.03
105.65,-285.31
105.85,-284.75
105.95,-284.75
106.05,-284.47
106.15,-284.2
106.25,-284.47
106.36,-284.2
106.46,-284.2
106.56,-284.47
106.66,-283.64
106.76,-283.64
106.86,-283.36
106.96,-283.36
107.16,-283.64
107.27,-283.64
107.37,-283.36
107.47,-283.36
107.57,-284.2
107.67,-283.64
107.77,-283.64
107.87,-283.36
107.97,-283.08
108.07,-283.36
108.18,-283.08
108.28,-282.53
108.38,-282.8
108.58,-281.97
108.68,-281.97
108.78,-281.97
108.88,-281.97
108.98,-281.97
109.08,-282.25
109.19,-281.97
109.29,-281.97
109.39,-281.97
109.49,-281.69
109.59,-281.69
109.69,-281.69
109.89,-281.41
110.0,-281.41
110.09,-281.13
110.2,-280.86
110.3,-280.86
110.4,-280.86
110.5,-280.86
110.6,-280.86
110.7,-280.58
110.8,-281.13
110.9,-280.58
111.0,-280.86
111.11,-280.86
111.31,-280.58
111.41,-280.58
111.51,-280.3
111.61,-280.02
111.71,-279.74
111.81,-279.74
111.91,-279.46
112.02,-279.19
112.12,-279.19
112.22,-279.46
112.32,-279.19
112.42,-279.19
112.62,-279.74
112.72,-279.74
112.82,-279.19
112.93,-279.19
113.03,-279.46
113.13,-279.46
113.23,-278.91
113.33,-278.91
113.43,-278.63
113.53,-278.35
113.63,-278.35
113.73,-278.07
113.94,-277.79
114.04,-278.07
114.14,-278.35
114.24,-278.35
114.34,-278.07
114.44,-278.35
114.54,-277.79
114.64,-278.07
114.74,-277.79
114.84,-277.79
114.95,-277.24
115.05,-277.79
115.15,-277.51
115.35,-276.68
115.45,-276.68
115.55,-276.68
115.65,-277.24
115.75,-276.96
115.86,-276.96
115.96,-277.51
116.06,-276.96
116.26,-276.68
116.36,-276.68
116.46,-276.4
116.56,-276.68
116.66,-276.12
116.76,-276.4
116.87,-275.84
116.97,-275.84
117.07,-275.57
117.17,-275.57
117.27,-275.57
117.37,-275.57
117.47,-275.84
117.68,-275.84
117.78,-275.84
117.88,-275.84
117.98,-275.29
118.08,-275.29
118.18,-275.29
118.28,-275.01
118.38,-274.73
118.48,-274.73
118.58,-274.45
118.68,-274.73
118.79,-274.17
118.99,-274.45
119.09,-274.17
119.19,-274.45
119.29,-274.45
119.39,-274.17
119.49,-273.9
119.6,-274.17
119.7,-274.17
119.8,-274.45
119.9,-274.17
120.0,-274.17
120.1,-273.34
120.3,-273.62
120.4,-273.34
120.5,-273.34
120.61,-272.78
120.71,-273.06
120.81,-273.06
120.91,-273.06
121.01,-273.06
121.11,-273.06
121.21,-273.06
121.31,-273.34
121.41,-273.06
121.62,-272.78
121.72,-272.5
121.82,-272.23
121.92,-272.5
122.02,-271.95
122.12,-272.23
122.22,-272.23
122.32,-271.67
122.43,-271.95
122.53,-271.67
122.63,-271.95
122.73,-271.95
122.83,-271.95
123.03,-271.95
123.13,-271.67
123.23,-271.95
123.33,-271.95
123.44,-271.67
123.54,-271.11
123.64,-270.83
123.74,-270.83
123.84,-270.56
123.94,-271.11
124.04,-270.56
124.14,-270.56
124.34,-270.83
124.45,-270.56
124.55,-270.83
124.65,-270.56
124.75,-270.83
124.85,-271.11
124.95,-270.56
125.05,-270.0
125.15,-270.0
125.25,-269.72
125.36,-270.0
125.46,-269.44
125.56,-269.44
125.76,-269.44
125.86,-269.72
125.96,-269.44
126.06,-269.72
126.16,-269.44
126.26,-269.72
126.37,-269.16
126.47,-269.72
126.57,-269.72
126.67,-269.16
126.77,-268.89
126.87,-268.89
127.07,-268.61
127.18,-268.33
127.28,-268.61
127.38,-268.05
127.48,-268.33
127.58,-268.33
127.68,-268.33
127.78,-268.33
127.88,-268.61
127.98,-268.33
128.08,-268.33
128.19,-268.33
128.39,-268.05
128.49,-267.77
128.59,-267.77
128.69,-267.21
128.79,-267.21
128.89,-267.49
128.99,-267.21
129.1,-267.21
129.2,-267.49
129.3,-267.21
129.4,-267.49
129.5,-267.77
129.7,-267.21
129.8,-267.21
129.9,-266.94
130.0,-266.94
130.11,-267.21
130.21,-266.66
130.31,-266.38
130.41,-266.1
130.51,-266.1
130.61,-265.82
130.71,-266.1
130.81,-266.1
130.91,-266.1
131.12,-266.1
131.22,-266.38
131.32,-266.1
131.42,-266.1
131.52,-266.38
131.62,-266.1
131.72,-265.54
131.82,-265.54
131.92,-265.27
132.03,-265.27
132.13,-264.99
132.23,-265.27
132.43,-264.99
132.53,-264.99
132.63,-265.27
132.73,-265.27
132.83,-265.27
132.94,-265.27
133.04,-264.99
133.14,-265.27
133.24,-264.71
133.34,-264.43
133.44,-264.71
133.54,-264.43
133.64,-263.87
133.84,-263.87
133.95,-263.6
134.05,-264.15
134.15,-264.15
134.25,-263.87
134.35,-264.15
134.45,-263.87
134.55,-263.87
134.65,-264.15
134.76,-264.15
134.86,-263.6
134.96,-263.87
135.16,-263.32
135.26,-263.6
135.36,-263.04
135.46,-262.76
135.56,-262.48
135.66,-262.76
135.77,-263.04
135.87,-263.04
135.97,-263.04
136.07,-263.04
136.17,-263.04
136.27,-262.76
136.47,-262.76
136.57,-262.48
136.68,-262.48
136.77,-262.48
136.88,-261.93
136.98,-261.93
137.08,-261.65
137.18,-261.37
137.28,-261.93
137.38,-261.93
137.48,-261.65
137.58,-262.2
137.69,-262.2
137.89,-261.93
137.99,-261.93
138.09,-261.93
138.19,-261.93
138.29,-261.65
138.39,-261.93
138.49,-261.37
138.6,-261.09
138.7,-261.09
138.8,-260.81
138.9,-261.09
139.0,-260.81
139.2,-261.09
139.3,-260.53
139.4,-261.09
139.5,-260.81
139.61,-260.81
139.71,-260.53
139.81,-260.53
139.91,-260.81
140.01,-260.26
140.11,-260.26
140.21,-259.7
140.31,-260.26
140.41,-259.42
140.62,-259.42
140.72,-259.98
140.82,-259.98
140.92,-259.7
141.02,-259.98
141.12,-259.7
141.22,-259.42
141.32,-259.7
141.42,-259.7
141.53,-259.42
141.63,-259.42
141.73,-259.42
141.93,-258.86
142.03,-258.86
142.13,-258.86
142.23,-259.14
142.33,-258.58
142.44,-259.14
142.54,-258.86
142.64,-259.42
142.74,-259.14
142.84,-258.86
142.94,-259.14
143.04,-258.86
143.24,-258.31
143.35,-258.58
143.45,-258.31
143.55,-257.75
143.65,-257.75
143.75,-257.47
143.85,-257.75
143.95,-258.31
144.05,-258.03
144.15,-257.75
144.25,-257.75
144.36,-258.03
144.46,-257.75
144.66,-257.75
144.76,-257.75
144.86,-257.47
144.96,-257.19
145.06,-257.75
145.16,-257.19
145.27,-256.64
145.37,-256.91
145.47,-256.64
145.57,-256.64
145.67,-256.64
145.77,-257.19
145.97,-256.91
146.07,-256.64
146.17,-256.91
146.28,-256.64
146.38,-256.64
146.48,-256.91
146.58,-256.36
146.68,-256.08
146.78,-255.8
146.88,-255.52
146.98,-256.08
147.08,-255.8
147.29,-255.8
147.39,-256.08
147.49,-255.8
147.59,-255.8
147.69,-256.36
147.79,-255.8
147.89,-256.08
147.99,-255.52
148.09,-255.8
148.2,-255.8
148.3,-255.24
148.4,-254.97
148.6,-254.97
148.7,-254.69
148.8,-254.69
148.9,-254.97
149.0,-254.97
149.11,-254.69
149.21,-254.69
149.31,-254.97
149.41,-255.52
149.51,-254.69
149.61,-255.24
149.71,-254.41
149.81,-254.41
150.01,-254.41
150.12,-253.85
150.22,-254.41
150.32,-254.13
150.42,-253.85
150.52,-253.85
150.62,-254.13
150.72,-254.13
150.82,-253.57
150.93,-253.57
151.13,-253.85
151.23,-253.57
151.33,-253.57
151.43,-253.57
151.53,-253.57
151.63,-253.3
151.73,-252.74
151.83,-252.46
151.93,-253.02
152.04,-252.74
152.14,-253.02
152.24,-253.57
152.34,-253.02
152.54,-253.3
152.64,-253.3
152.74,-253.02
152.85,-252.74
152.95,-252.46
153.05,-252.74
153.15,-252.46
153.25,-252.46
153.35,-252.46
153.45,-251.9
153.55,-252.18
153.65,-252.18
153.86,-252.46
153.96,-252.46
154.06,-251.9
154.16,-252.18
154.26,-252.18
154.36,-251.9
154.46,-252.18
154.56,-251.9
154.66,-251.63
154.77,-251.35
154.87,-251.07
154.97,-251.35
155.17,-251.35
155.27,-251.35
155.37,-251.07
155.47,-251.63
155.57,-251.07
155.67,-251.07
155.78,-251.35
155.88,-251.63
155.98,-251.35
156.08,-250.79
156.18,-251.07
156.28,-251.35
156.38,-250.23
156.58,-250.23
156.69,-250.51
156.79,-249.96
156.89,-250.23
156.99,-250.51
157.09,-250.23
157.19,-250.23
157.29,-250.51
157.39,-250.23
157.49,-250.79
157.59,-250.23
157.7,-250.23
157.9,-249.96
158.0,-249.68
158.1,-249.68
158.2,-249.68
158.3,-249.4
158.4,-249.12
158.5,-249.68
158.61,-249.68
158.71,-249.4
158.81,-249.4
158.91,-249.4
159.01,-249.4
159.21,-249.68
159.31,-249.12
159.41,-249.12
159.51,-249.12
159.62,-249.4
159.72,-248.56
159.82,-249.12
159.92,-248.56
160.02,-248.28
160.12,-248.28
160.22,-248.56
160.32,-248.56
160.42,-248.56
160.63,-248.56
160.73,-248.56
160.83,-248.28
160.93,-248.56
161.03,-248.28
161.13,-248.01
161.23,-248.28
161.33,-248.01
161.43,-248.01
161.54,-247.45
161.64,-247.17
161.74,-247.45
161.94,-247.45
162.04,-247.73
162.14,-247.73
162.24,-247.73
162.34,-247.73
162.45,-248.01
162.55,-248.01
162.65,-247.73
162.75,-247.17
162.85,-247.17
162.95,-247.17
163.05,-247.17
163.15,-246.89
163.36,-246.61
163.46,-246.61
163.56,-246.61
163.66,-246.61
163.76,-246.89
163.86,-246.89
163.96,-246.61
164.06,-246.61
164.16,-246.61
164.26,-246.34
164.37,-246.34
164.47,-246.34
164.67,-245.78
164.77,-246.06
164.87,-245.5
164.97,-246.06
165.07,-246.06
165.17,-245.78
165.27,-245.78
165.38,-246.34
165.48,-246.06
165.58,-245.78
165.78,-245.78
165.88,-245.5
165.98,-244.94
166.08,-245.5
166.18,-245.78
166.29,-244.94
166.39,-245.22
166.49,-244.94
166.59,-244.67
166.69,-244.67
166.79,-244.67
166.89,-244.94
167.09,-244.94
167.2,-244.94
167.3,-244.94
167.4,-244.94
167.5,-244.94
167.6,-244.94
167.7,-244.39
167.8,-244.67
167.9,-244.11
168.0,-244.11
168.1,-244.11
168.21,-244.11
168.31,-244.11
168.51,-244.39
168.61,-244.11
168.71,-244.11
168.81,-244.39
168.91,-244.11
169.01,-244.39
169.12,-244.11
169.22,-243.83
169.32,-243.83
169.42,-243.55
169.52,-243.55
