Time (s),Voltage (V)
17.16,-25.58
17.26,-25.86
17.36,-25.58
17.46,-25.86
17.56,-25.58
17.66,-25.58
17.76,-25.58
17.86,-25.58
17.97,-25.3
18.07,-25.58
18.17,-25.58
18.37,-25.58
18.47,-25.86
18.57,-25.58
18.67,-25.58
18.77,-26.14
18.87,-25.86
18.98,-25.86
19.08,-25.86
19.18,-25.58
19.28,-25.58
19.38,-25.86
19.48,-25.58
19.68,-25.58
19.78,-25.58
19.88,-25.58
19.98,-25.3
20.09,-25.3
20.19,-25.58
20.29,-25.58
20.39,-25.3
20.49,-25.58
20.59,-25.86
20.69,-25.86
20.79,-25.3
20.89,-25.58
21.1,-25.58
21.2,-25.58
21.3,-25.58
21.4,-25.86
21.5,-25.58
21.6,-25.58
21.7,-25.3
21.8,-25.58
21.9,-25.86
22.0,-25.86
22.11,-25.86
22.21,-25.3
22.41,-25.58
22.51,-25.58
22.61,-25.58
22.71,-25.86
22.81,-25.58
22.91,-25.86
23.01,-25.58
23.11,-25.3
23.22,-25.58
23.32,-25.58
23.42,-25.86
23.52,-25.58
23.72,-25.86
23.82,-25.58
23.92,-25.58
24.02,-25.58
24.12,-25.58
24.22,-25.86
24.33,-25.58
24.43,-25.3
24.53,-25.3
24.63,-25.86
24.73,-25.86
24.83,-25.86
25.03,-25.58
25.13,-25.58
25.23,-25.86
25.34,-25.86
25.44,-25.3
25.54,-25.86
25.64,-25.3
25.74,-25.86
25.84,-25.58
25.94,-25.3
26.04,-25.58
26.14,-25.86
26.25,-25.86
26.45,-25.86
26.55,-25.58
26.65,-25.86
26.75,-25.3
26.85,-25.86
26.95,-25.58
27.05,-25.58
27.15,-25.58
27.25,-25.58
27.36,-25.86
27.46,-25.58
27.56,-25.86
27.76,-25.58
27.86,-26.14
27.96,-25.58
28.06,-25.3
28.16,-25.58
28.26,-25.58
28.36,-25.86
28.47,-25.3
28.57,-25.86
28.67,-25.86
28.77,-25.58
28.87,-25.58
29.07,-25.86
29.17,-25.58
29.27,-25.86
29.37,-25.86
29.48,-25.58
29.58,-25.58
29.68,-25.86
29.78,-25.3
29.88,-25.86
29.98,-25.3
30.08,-25.58
30.18,-25.58
30.38,-25.86
30.48,-25.58
30.59,-25.58
30.69,-25.86
30.79,-25.3
30.89,-25.86
30.99,-25.86
31.09,-25.86
31.19,-25.3
31.29,-25.3
31.39,-25.58
31.5,-25.58
31.7,-25.58
31.8,-25.58
31.9,-25.58
32.0,-25.58
32.1,-25.58
32.2,-25.3
32.3,-25.58
32.4,-25.58
32.5,-25.58
32.61,-25.3
32.71,-25.58
32.81,-26.14
33.01,-25.86
33.11,-25.58
33.21,-25.58
33.31,-25.58
33.41,-25.86
33.51,-25.58
33.62,-25.58
33.72,-25.58
33.82,-25.58
33.92,-25.86
34.02,-25.86
34.12,-25.3
34.22,-25.86
34.42,-25.58
34.52,-25.58
34.63,-25.58
34.73,-25.58
34.83,-25.58
34.93,-25.58
35.03,-25.58
35.13,-25.58
35.23,-25.58
35.33,-26.14
35.43,-25.86
35.53,-25.86
35.74,-25.58
35.84,-25.3
35.94,-25.58
36.04,-25.58
36.14,-25.86
36.24,-25.58
36.34,-25.58
36.44,-25.58
36.54,-25.58
36.64,-25.3
36.75,-25.58
36.85,-25.86
37.05,-26.14
37.15,-25.86
37.25,-25.86
37.35,-25.58
37.45,-25.58
37.55,-25.3
37.65,-25.3
37.75,-25.3
37.86,-25.86
37.96,-25.3
38.06,-25.86
38.16,-26.14
38.36,-25.58
38.46,-25.58
38.56,-25.86
38.66,-25.86
38.76,-25.58
38.87,-25.3
38.97,-25.58
39.07,-25.58
39.17,-25.58
39.27,-25.58
39.37,-25.3
39.47,-25.58
39.67,-25.58
39.77,-25.58
39.88,-25.58
39.98,-25.58
40.08,-25.3
40.18,-25.3
40.28,-25.3
40.38,-25.86
40.48,-25.58
40.58,-25.86
40.68,-25.58
40.78,-25.58
40.99,-26.14
41.09,-25.58
41.19,-25.58
41.29,-25.3
41.39,-26.14
41.49,-25.58
41.59,-25.3
41.69,-25.3
41.79,-25.58
41.89,-26.14
42.0,-25.86
42.1,-25.58
42.2,-25.86
42.4,-25.86
42.5,-25.58
42.6,-25.58
42.7,-25.58
42.8,-25.58
42.9,-25.3
43.0,-25.3
43.11,-25.3
43.21,-25.58
43.31,-25.58
43.41,-25.58
43.51,-25.86
43.71,-25.58
43.81,-25.58
43.91,-25.86
44.01,-25.86
44.12,-25.58
44.22,-25.86
44.32,-25.58
44.42,-25.86
44.52,-25.3
44.62,-25.86
44.72,-25.58
44.82,-25.86
45.02,-25.3
45.13,-25.58
45.23,-25.58
45.33,-25.58
45.43,-25.58
45.53,-25.58
45.63,-25.86
45.73,-25.58
45.83,-25.86
45.93,-25.3
46.03,-25.3
46.13,-25.58
46.34,-25.58
46.44,-25.86
46.54,-25.86
46.64,-25.3
46.74,-25.86
46.84,-25.3
46.94,-25.58
47.04,-25.58
47.14,-26.14
47.25,-25.58
47.35,-25.58
47.45,-25.3
47.55,-25.86
47.75,-25.58
47.85,-25.58
47.95,-25.58
48.05,-25.58
48.15,-25.86
48.26,-25.86
48.36,-25.58
48.46,-25.58
48.56,-25.58
48.66,-25.3
48.76,-25.58
48.86,-25.3
49.06,-25.58
49.16,-25.3
49.27,-25.58
49.37,-25.58
49.47,-25.58
49.57,-25.58
49.67,-25.86
49.77,-25.58
49.87,-25.3
49.97,-25.86
50.07,-25.86
50.17,-25.86
50.38,-25.58
50.48,-25.86
50.58,-25.58
50.68,-25.3
50.78,-25.58
50.88,-25.86
50.98,-25.58
51.08,-25.86
51.18,-25.86
51.28,-25.86
51.38,-25.58
51.49,-25.86
51.69,-25.58
51.79,-25.86
51.89,-25.58
51.99,-25.58
52.09,-25.3
52.19,-25.58
52.29,-25.58
52.4,-25.58
52.5,-25.58
52.6,-25.58
52.7,-25.58
52.8,-25.86
53.0,-25.86
53.1,-25.86
53.2,-25.86
53.3,-25.86
53.4,-25.86
53.51,-25.58
53.61,-25.86
53.71,-25.86
53.81,-25.86
53.91,-25.86
54.01,-25.58
54.11,-25.3
54.31,-25.58
54.41,-25.58
54.52,-25.58
54.62,-25.3
54.72,-25.86
54.82,-25.58
54.92,-25.58
55.02,-25.58
55.12,-25.58
55.22,-25.58
55.32,-25.86
55.42,-26.14
55.53,-25.86
55.73,-25.58
55.83,-26.14
55.93,-25.58
56.03,-25.3
56.13,-25.3
56.23,-25.86
56.33,-25.86
56.43,-25.86
56.54,-25.86
56.63,-25.58
56.74,-25.86
56.84,-25.3
57.04,-25.58
57.14,-25.58
57.24,-25.58
57.34,-25.58
57.44,-25.3
57.54,-25.3
57.65,-25.58
57.75,-25.86
57.85,-25.58
57.95,-25.3
58.05,-25.86
58.15,-25.86
58.35,-25.58
58.45,-25.58
58.55,-25.58
58.65,-25.86
58.76,-25.3
58.86,-25.3
58.96,-25.58
59.06,-25.58
59.16,-25.58
59.26,-25.58
59.36,-25.58
59.46,-25.58
59.66,-25.3
59.77,-25.58
59.87,-25.58
59.97,-25.58
60.07,-26.14
60.17,-25.86
60.27,-25.58
60.37,-25.3
60.47,-25.86
60.57,-25.58
60.67,-25.58
60.78,-25.58
60.98,-25.86
61.08,-26.14
61.18,-25.58
61.28,-25.58
61.38,-25.86
61.48,-25.3
61.58,-25.58
61.68,-25.58
61.79,-25.3
61.88,-25.58
61.99,-25.86
62.09,-25.86
62.19,-25.58
62.39,-25.86
62.49,-25.3
62.59,-25.3
62.69,-25.58
62.79,-25.86
62.9,-25.86
63.0,-25.58
63.1,-25.58
63.2,-25.58
63.3,-25.58
63.4,-25.86
63.5,-25.58
63.7,-25.58
63.8,-26.14
63.9,-25.58
64.01,-25.86
64.11,-25.3
64.21,-25.58
64.31,-25.58
64.41,-25.58
64.51,-25.58
64.61,-25.58
64.71,-25.86
64.81,-25.58
65.01,-25.58
65.12,-25.58
65.22,-25.58
65.32,-25.3
65.42,-25.58
65.52,-25.3
65.62,-25.86
65.72,-25.86
65.82,-25.86
65.92,-25.86
66.02,-25.86
66.23,-25.86
66.33,-25.58
66.43,-25.58
66.53,-25.58
66.63,-25.58
66.73,-25.3
66.83,-25.58
66.93,-25.3
67.04,-25.86
67.13,-25.3
67.24,-25.58
67.34,-25.86
67.44,-25.86
67.64,-26.14
67.74,-25.86
67.84,-25.3
67.94,-25.58
68.04,-25.86
68.14,-25.86
68.25,-25.58
68.35,-25.58
68.45,-25.3
68.55,-25.58
68.65,-25.58
68.75,-25.58
68.95,-25.86
69.05,-25.86
69.15,-25.58
69.26,-25.58
69.36,-25.58
69.46,-25.86
69.56,-25.58
69.66,-25.58
69.76,-25.58
69.86,-25.58
69.96,-25.86
70.06,-25.86
70.16,-25.86
70.37,-25.58
70.47,-25.86
70.57,-25.86
70.67,-25.58
70.77,-25.58
70.87,-25.58
70.97,-25.58
71.07,-25.86
71.17,-25.3
71.27,-25.58
71.38,-25.3
71.48,-25.58
71.68,-25.86
71.78,-25.86
71.88,-26.14
71.98,-25.58
72.08,-25.58
72.18,-25.58
72.29,-25.58
72.39,-25.58
72.49,-25.3
72.59,-25.3
72.69,-25.3
72.79,-25.58
72.99,-25.58
73.09,-25.86
73.19,-25.86
73.29,-25.58
73.39,-25.58
73.5,-25.58
73.6,-25.3
73.7,-25.86
73.8,-25.86
73.9,-25.58
74.0,-25.86
74.1,-25.58
74.3,-25.58
74.4,-25.3
74.51,-25.3
74.61,-25.3
74.71,-25.86
74.81,-25.58
74.91,-25.58
75.01,-25.86
75.11,-25.86
75.21,-25.58
75.31,-25.86
75.41,-25.58
75.51,-25.3
75.72,-25.86
75.82,-25.86
75.92,-25.58
76.02,-25.86
76.12,-25.58
76.22,-25.58
76.32,-25.3
76.42,-25.58
76.52,-25.58
76.63,-25.58
76.73,-25.86
76.93,-25.3
77.03,-25.86
77.13,-25.86
77.23,-25.58
77.33,-25.58
77.43,-25.86
77.54,-25.58
77.64,-25.58
77.74,-25.58
77.84,-25.86
77.94,-25.86
78.04,-25.86
78.14,-25.86
78.34,-25.58
78.44,-25.58
78.54,-25.86
78.65,-25.3
78.75,-25.58
78.85,-25.58
78.95,-25.58
79.05,-25.58
79.15,-25.3
79.25,-25.86
79.35,-25.3
79.45,-25.86
79.65,-25.3
79.76,-25.58
79.86,-25.86
79.96,-25.58
80.06,-25.3
80.16,-25.58
80.26,-25.58
80.36,-25.58
80.46,-25.58
80.56,-25.3
80.66,-25.58
80.76,-25.58
80.97,-25.58
81.07,-25.58
81.17,-25.86
81.27,-25.86
81.37,-25.58
81.47,-25.58
81.57,-25.58
81.68,-25.3
81.77,-25.58
81.88,-25.58
81.98,-25.58
82.08,-25.58
82.28,-25.3
82.38,-26.14
82.48,-25.58
82.58,-25.58
82.68,-25.86
82.79,-26.14
82.89,-25.3
82.99,-25.58
83.09,-26.14
83.19,-25.86
83.29,-25.58
83.39,-25.58
83.49,-25.58
83.69,-25.58
83.79,-25.86
83.9,-25.58
84.0,-25.3
84.1,-25.86
84.2,-25.58
84.3,-25.3
84.4,-25.86
84.5,-25.58
84.6,-25.58
84.7,-25.86
84.8,-25.58
85.01,-25.58
85.11,-25.58
85.21,-25.86
85.31,-25.58
85.41,-25.58
85.51,-25.86
85.61,-25.58
85.71,-25.58
85.81,-25.86
85.91,-25.58
86.02,-25.3
86.12,-25.3
86.32,-25.3
86.42,-25.86
86.52,-25.58
86.62,-25.86
86.72,-25.58
86.82,-25.3
86.93,-25.86
87.02,-25.86
87.13,-26.41
87.23,-25.3
87.33,-25.58
87.43,-25.86
87.63,-25.86
87.73,-25.3
87.83,-25.58
87.93,-25.3
88.04,-25.58
88.14,-25.86
88.24,-25.86
88.34,-25.3
88.44,-25.86
88.54,-25.86
88.64,-25.86
88.74,-25.58
88.94,-26.14
89.04,-25.3
89.15,-25.58
89.25,-25.58
89.35,-25.86
89.45,-25.58
89.55,-25.86
89.65,-25.3
89.75,-25.86
89.85,-25.86
89.95,-25.58
90.05,-25.58
90.16,-25.3
90.36,-25.3
90.46,-25.58
90.56,-25.58
90.66,-25.58
90.76,-25.86
90.86,-25.86
90.96,-25.58
91.06,-25.58
91.16,-25.86
91.27,-25.58
91.37,-25.86
91.47,-25.58
91.67,-25.58
91.77,-25.58
91.87,-25.58
91.97,-25.58
92.07,-25.58
92.18,-25.58
92.28,-25.58
92.38,-25.58
92.48,-25.3
92.58,-25.58
92.68,-25.58
92.78,-25.3
92.98,-25.3
93.08,-25.58
93.18,-25.58
93.29,-25.86
93.39,-25.86
93.49,-25.58
93.59,-25.86
93.69,-25.3
93.79,-25.58
93.89,-25.3
93.99,-25.86
94.09,-25.86
94.3,-25.58
94.4,-25.58
94.5,-25.86
94.6,-26.14
94.7,-25.3
94.8,-25.58
94.9,-25.58
95.0,-25.86
95.1,-25.86
95.2,-25.86
95.3,-25.58
95.41,-25.3
95.61,-25.3
95.71,-25.58
95.81,-25.58
95.91,-25.86
96.01,-25.86
96.11,-25.58
96.21,-25.86
96.31,-25.3
96.41,-25.86
96.52,-25.3
96.62,-25.58
96.72,-25.58
96.92,-25.58
97.02,-25.58
97.12,-25.58
97.22,-25.58
97.32,-25.3
97.43,-26.14
97.53,-25.58
97.63,-25.58
97.73,-25.86
97.83,-25.86
97.93,-25.58
98.13,-25.58
98.23,-25.86
98.33,-25.3
98.43,-25.3
98.54,-25.58
98.64,-25.58
98.74,-25.3
98.84,-25.86
98.94,-25.58
99.04,-25.02
99.14,-24.47
99.24,-21.4
99.44,-3.03
99.55,-3.03
99.65,-3.03
99.75,-3.03
99.85,-287.82
99.95,-287.82
100.05,-287.82
100.15,-287.82
100.25,-287.82
100.35,-287.82
100.45,-287.82
100.55,-287.82
100.76,-287.82
100.86,-287.82
100.96,-287.82
101.06,-287.82
101.16,-287.82
101.26,-287.82
101.36,-287.82
101.46,-287.82
101.57,-287.82
101.67,-287.82
101.77,-287.82
101.87,-287.82
101.97,-287.82
102.17,-287.82
102.27,-287.82
102.37,-287.82
102.47,-287.82
102.58,-287.82
102.68,-287.82
102.78,-287.82
102.88,-287.82
102.98,-287.54
103.08,-287.82
103.18,-287.82
103.28,-287.82
103.49,-287.82
103.59,-287.82
103.69,-287.82
103.79,-287.82
103.89,-287.82
103.99,-287.82
104.09,-287.82
104.19,-287.82
104.29,-287.82
104.4,-287.82
104.5,-287.82
104.6,-287.82
104.7,-287.82
104.9,-287.82
105.0,-287.82
105.1,-287.82
105.2,-287.82
105.31,-287.82
105.41,-287.82
105.51,-287.82
105.61,-287.82
105.71,-287.82
105.81,-287.82
105.91,-287.82
106.01,-287.82
106.21,-287.82
106.32,-287.82
106.42,-287.82
106.52,-287.82
106.62,-287.82
106.72,-287.82
106.82,-287.82
106.92,-287.82
107.02,-287.82
107.12,-287.82
107.23,-287.82
107.33,-287.82
107.53,-287.82
107.63,-287.82
107.73,-287.82
107.83,-287.82
107.93,-287.82
108.04,-287.82
108.13,-287.82
108.24,-287.82
108.34,-287.82
108.44,-287.54
108.54,-287.82
108.64,-287.82
108.74,-287.82
108.94,-287.82
109.04,-287.82
109.15,-287.82
109.25,-287.82
109.35,-287.82
109.45,-287.82
109.55,-287.82
109.65,-287.82
109.75,-287.82
109.85,-287.82
109.95,-287.82
110.06,-287.82
110.26,-287.82
110.36,-287.82
110.46,-287.82
110.56,-287.82
110.66,-287.82
110.76,-287.82
110.86,-287.82
110.96,-287.82
111.07,-287.82
111.17,-287.54
111.27,-287.82
111.37,-287.82
111.57,-287.82
111.67,-287.82
111.77,-287.82
111.87,-287.82
111.98,-287.82
112.08,-287.82
112.18,-287.82
112.28,-287.82
112.38,-287.82
112.48,-287.82
112.58,-287.82
112.68,-287.82
112.79,-287.54
112.99,-287.82
113.09,-287.82
113.19,-287.82
113.29,-287.82
113.39,-287.82
113.49,-287.82
113.59,-287.82
113.69,-287.82
113.8,-287.82
113.9,-287.82
114.0,-287.82
114.1,-287.82
114.3,-287.82
114.4,-287.82
114.5,-287.82
114.6,-287.82
114.7,-287.82
114.8,-287.82
114.91,-287.82
115.01,-287.82
115.11,-287.82
115.21,-287.82
115.31,-287.82
115.41,-287.82
115.61,-287.82
115.72,-287.82
115.82,-287.82
115.92,-287.82
116.02,-287.82
116.12,-287.82
116.22,-287.82
116.32,-287.82
116.42,-287.82
116.52,-287.82
116.62,-287.82
116.73,-287.82
116.83,-287.82
117.03,-287.82
117.13,-287.82
117.23,-287.82
117.33,-287.82
117.43,-287.82
117.53,-287.82
117.64,-287.82
117.74,-287.82
117.84,-287.82
117.94,-287.82
118.04,-287.82
118.14,-287.82
118.34,-287.82
118.44,-287.82
118.54,-287.82
118.65,-287.82
118.75,-287.82
118.85,-287.82
118.95,-287.82
119.05,-287.82
119.15,-287.82
119.25,-287.82
119.35,-287.82
119.45,-287.82
119.56,-287.82
119.76,-287.82
119.86,-287.82
119.96,-287.54
120.06,-287.82
120.16,-287.82
120.26,-287.82
120.36,-287.82
120.47,-287.82
120.57,-287.82
120.67,-287.82
120.87,-287.82
120.97,-287.82
121.07,-287.82
121.17,-287.82
121.27,-287.82
121.37,-287.82
121.48,-287.82
121.58,-287.82
121.68,-287.82
121.78,-287.82
121.88,-287.54
122.08,-287.54
122.18,-287.82
122.29,-287.82
122.39,-287.82
122.49,-287.82
122.59,-287.82
122.69,-287.82
122.79,-287.82
122.89,-287.82
123.09,-287.82
123.19,-287.82
123.29,-287.82
123.4,-287.82
123.5,-287.82
123.6,-287.82
123.7,-287.82
123.8,-287.82
123.9,-287.82
124.0,-287.82
124.2,-287.82
124.31,-287.82
124.41,-287.82
124.51,-287.82
124.61,-287.82
124.71,-287.82
124.81,-287.82
124.91,-287.82
125.01,-287.82
125.11,-287.82
125.21,-287.82
125.32,-287.82
125.52,-287.82
125.62,-287.82
125.72,-287.82
125.82,-287.82
125.92,-287.82
126.02,-287.82
126.13,-287.82
126.23,-287.82
126.33,-287.82
126.43,-287.82
126.53,-287.82
126.63,-287.82
126.73,-287.82
126.93,-287.82
127.04,-287.82
127.14,-287.82
127.24,-287.54
127.34,-287.82
127.44,-287.82
127.54,-287.82
127.64,-287.54
127.74,-287.54
127.84,-287.82
127.94,-287.82
128.05,-287.82
128.25,-287.54
128.35,-287.82
128.45,-287.82
128.55,-287.82
128.65,-287.82
128.75,-287.82
128.86,-287.82
128.96,-287.82
129.16,-287.82
129.26,-287.82
129.36,-287.82
129.46,-287.82
129.56,-287.82
129.66,-287.82
129.76,-287.82
129.87,-287.82
129.97,-287.82
130.07,-287.82
130.17,-287.82
130.27,-287.82
130.37,-287.82
130.57,-287.82
130.67,-287.82
130.77,-287.82
130.88,-287.82
130.98,-287.82
131.08,-287.82
131.18,-287.82
131.28,-287.82
131.38,-287.82
131.48,-287.82
131.58,-287.82
131.68,-287.82
131.79,-287.82
131.99,-287.82
132.09,-287.82
132.19,-287.82
132.29,-287.82
132.39,-287.82
132.49,-287.82
132.59,-287.82
132.7,-287.82
132.8,-287.82
132.9,-287.82
133.0,-287.82
133.1,-287.82
133.2,-287.82
133.4,-287.82
133.5,-287.82
133.6,-287.82
133.71,-287.82
133.81,-287.82
133.91,-287.82
134.01,-287.82
134.11,-287.82
134.31,-287.82
134.41,-287.82
134.51,-287.82
134.62,-287.82
134.72,-287.82
134.82,-287.82
134.92,-287.82
135.02,-287.82
135.12,-287.82
135.22,-287.82
135.32,-287.82
135.52,-287.82
135.63,-287.82
135.73,-287.82
135.83,-287.82
135.93,-287.82
136.03,-287.82
136.23,-287.82
136.33,-287.82
136.43,-287.82
136.54,-287.82
136.64,-287.82
136.74,-287.82
136.94,-287.82
137.04,-287.82
137.14,-287.82
137.24,-287.82
137.34,-287.82
137.45,-287.82
137.55,-287.82
137.65,-287.82
137.85,-287.82
137.95,-287.82
138.05,-287.82
138.15,-287.82
138.25,-287.82
138.35,-287.82
138.46,-287.82
138.56,-287.82
138.66,-287.82
138.76,-287.82
138.96,-287.82
139.06,-287.82
139.16,-287.82
139.27,-287.82
139.37,-287.82
139.47,-287.82
139.57,-287.82
139.67,-287.82
139.77,-287.82
139.87,-287.82
139.97,-287.82
140.17,-287.82
140.27,-287.82
140.38,-287.82
140.48,-287.82
140.58,-287.82
140.68,-287.82
140.78,-287.82
140.88,-287.82
140.98,-287.82
141.08,-287.82
141.19,-287.82
141.29,-287.82
141.49,-287.82
141.59,-287.82
141.69,-287.82
141.79,-287.82
141.89,-287.82
141.99,-287.82
142.09,-287.82
142.2,-287.82
142.3,-287.82
142.4,-287.82
142.5,-287.82
142.6,-287.82
142.8,-287.54
142.9,-287.82
143.0,-287.82
143.21,-287.82
143.31,-287.82
143.41,-287.54
143.51,-287.82
143.61,-287.82
143.71,-287.82
143.81,-287.82
143.91,-287.82
144.01,-287.82
144.12,-287.82
144.22,-287.82
144.32,-287.82
144.42,-287.82
144.52,-287.82
144.62,-287.82
144.72,-287.82
144.82,-287.82
144.92,-287.82
145.13,-287.82
145.23,-287.82
145.33,-287.82
145.43,-287.82
145.53,-287.54
145.63,-287.82
145.73,-287.82
145.83,-287.82
145.94,-287.82
146.04,-287.82
146.14,-287.82
146.24,-287.82
146.44,-287.82
146.54,-287.82
146.64,-287.82
146.74,-287.82
146.84,-287.82
146.95,-287.82
147.05,-287.82
147.15,-287.82
147.25,-287.82
147.35,-287.82
147.45,-287.82
147.55,-287.82
147.65,-287.82
147.86,-287.82
147.96,-287.82
148.06,-287.82
148.16,-287.82
148.26,-287.82
148.36,-287.82
148.46,-287.82
148.56,-287.82
148.66,-287.82
148.76,-287.82
148.87,-287.82
148.97,-287.82
149.17,-287.82
149.27,-287.82
149.37,-287.82
149.47,-287.82
149.57,-287.82
149.67,-287.82
149.77,-287.82
149.88,-287.82
149.98,-287.82
150.08,-287.82
150.18,-287.82
150.28,-287.82
150.38,-287.82
150.58,-287.82
150.68,-287.82
150.79,-287.82
150.89,-287.82
150.99,-287.82
151.09,-287.82
151.19,-287.82
151.29,-287.82
151.39,-287.82
151.49,-287.82
151.6,-287.82
151.7,-287.82
151.9,-287.54
152.0,-287.82
152.1,-287.82
152.2,-287.82
152.3,-287.82
152.4,-287.82
152.5,-287.82
152.61,-287.82
152.71,-287.82
152.81,-287.82
152.91,-287.82
153.01,-287.82
153.11,-287.82
153.31,-287.82
153.41,-287.82
153.52,-287.82
153.62,-287.82
153.72,-287.82
153.82,-287.82
153.92,-287.82
154.02,-287.82
154.12,-287.54
154.22,-287.82
154.32,-287.82
154.42,-287.82
154.63,-287.82
154.73,-287.82
154.83,-287.82
154.93,-287.82
155.03,-287.82
155.13,-287.82
155.23,-287.82
155.33,-287.82
155.44,-287.82
155.54,-287.82
155.64,-287.82
155.74,-287.82
155.94,-287.82
156.04,-287.82
156.14,-287.82
156.24,-287.82
156.35,-287.82
156.45,-287.82
156.55,-287.82
156.65,-287.82
156.75,-287.82
156.85,-287.82
156.95,-287.82
157.05,-287.82
157.25,-287.54
157.36,-287.82
157.46,-287.82
157.56,-287.82
157.66,-287.82
157.76,-287.82
157.86,-287.82
157.96,-287.82
158.06,-287.82
158.16,-287.82
158.27,-287.82
158.37,-287.82
158.47,-287.82
158.67,-287.82
158.77,-287.82
158.87,-287.82
158.97,-287.82
159.07,-287.82
159.17,-287.82
159.28,-287.54
159.38,-287.82
159.48,-287.82
159.58,-287.82
159.68,-287.82
159.78,-287.82
159.98,-287.82
160.08,-287.82
160.19,-287.82
160.29,-287.82
160.39,-287.82
160.49,-287.82
160.59,-287.82
160.69,-287.82
160.79,-287.82
160.89,-287.82
160.99,-287.82
161.09,-287.82
161.2,-287.54
161.4,-287.82
161.5,-287.82
161.6,-287.82
161.7,-287.82
161.8,-287.82
161.9,-287.82
162.0,-287.82
162.11,-287.82
162.21,-287.82
162.31,-287.82
162.41,-287.82
162.51,-287.82
162.71,-287.82
162.81,-287.82
162.91,-287.82
163.02,-287.82
163.12,-287.82
163.22,-287.82
163.32,-287.82
163.42,-287.82
163.52,-287.82
163.62,-287.82
163.72,-287.82
163.82,-287.82
164.03,-287.82
164.13,-287.82
164.23,-287.82
164.33,-287.82
164.43,-287.82
164.53,-287.82
164.63,-287.82
164.73,-287.82
164.83,-287.82
164.94,-287.82
165.04,-287.82
165.14,-287.82
165.24,-287.82
165.44,-287.82
165.54,-287.82
165.64,-287.82
165.74,-287.82
165.84,-287.82
165.95,-287.82
166.05,-287.82
166.15,-287.82
166.25,-287.82
166.35,-287.82
166.45,-287.82
166.55,-287.82
166.76,-287.82
166.86,-287.82
166.96,-287.82
167.06,-287.82
167.16,-287.82
167.26,-287.82
167.36,-287.82
167.46,-287.82
167.56,-287.82
167.66,-287.82
167.77,-287.82
167.87,-287.82
168.07,-287.82
168.17,-287.82
168.27,-287.82
168.37,-287.82
168.47,-287.82
168.57,-287.82
168.68,-287.82
168.78,-287.82
168.88,-287.82
168.98,-287.82
169.08,-287.82
169.18,-287.82
169.28,-287.82
169.48,-287.82
169.58,-287.82
169.69,-287.82
169.79,-287.82
