Time (s),Voltage (V)
14.84,-46.46
14.94,-46.46
15.04,-47.29
15.14,-46.46
15.24,-46.46
15.34,-46.74
15.44,-46.46
15.54,-46.74
15.64,-46.74
15.75,-46.74
15.85,-46.46
15.95,-46.74
16.05,-46.74
16.15,-46.46
16.25,-46.46
16.35,-46.18
16.45,-46.74
16.55,-46.46
16.65,-46.46
16.75,-46.46
16.86,-46.46
16.96,-46.74
17.06,-46.46
17.16,-47.01
17.26,-46.46
17.36,-46.46
17.46,-46.46
17.56,-46.74
17.66,-46.74
17.76,-46.46
17.86,-46.74
17.97,-46.74
18.07,-46.18
18.17,-46.18
18.27,-46.46
18.37,-46.46
18.47,-46.46
18.57,-46.18
18.67,-46.46
18.77,-46.18
18.87,-46.46
18.98,-46.74
19.08,-46.18
19.18,-46.46
19.28,-46.74
19.38,-46.74
19.48,-46.46
19.58,-47.01
19.68,-46.74
19.78,-46.18
19.88,-47.01
19.99,-46.18
20.09,-46.18
20.19,-46.46
20.29,-46.74
20.39,-46.74
20.49,-46.46
20.59,-46.74
20.69,-46.74
20.79,-46.74
20.89,-46.46
21,-46.18
21.1,-46.74
21.2,-46.46
21.3,-46.74
21.4,-46.46
21.5,-46.46
21.6,-46.46
21.7,-46.18
21.8,-46.18
21.9,-46.46
22,-45.9
22.11,-46.18
22.21,-46.46
22.31,-46.46
22.41,-46.18
22.51,-46.74
22.61,-46.46
22.71,-46.46
22.81,-46.46
22.91,-46.74
23.01,-46.46
23.11,-46.46
23.22,-46.18
23.32,-46.18
23.42,-46.18
23.52,-46.18
23.62,-46.46
23.72,-46.74
23.82,-3.03
23.92,-33.37
24.02,-101.86
24.12,-101.86
24.23,-101.58
24.33,-100.46
24.43,-100.19
24.53,-100.19
24.63,-99.91
24.73,-99.63
24.83,-99.07
24.93,-99.07
25.03,-98.79
25.14,-98.52
25.24,-98.24
25.34,-98.24
25.44,-98.24
25.54,-97.96
25.64,-97.96
25.74,-97.68
25.84,-97.68
25.94,-97.4
26.04,-97.4
26.14,-97.4
26.25,-96.57
26.35,-96.84
26.45,-96.84
26.55,-96.57
26.65,-96.84
26.75,-96.84
26.85,-96.57
26.95,-96.29
27.05,-96.29
27.15,-96.29
27.25,-96.29
27.36,-95.73
27.46,-96.01
27.56,-95.73
27.66,-95.73
27.76,-95.17
27.86,-95.73
27.96,-95.73
28.06,-95.45
28.17,-95.73
28.26,-95.45
28.37,-95.45
28.47,-95.45
28.57,-95.17
28.67,-95.17
28.77,-94.62
28.87,-95.17
28.97,-94.62
29.07,-94.9
29.17,-94.62
29.27,-94.62
29.38,-94.62
29.48,-94.62
29.58,-94.62
29.68,-94.9
29.78,-94.62
29.88,-94.34
29.98,-94.62
30.08,-94.34
30.18,-94.06
30.28,-94.34
30.39,-94.06
30.49,-94.06
30.59,-94.06
30.69,-93.78
30.79,-93.78
30.89,-93.78
30.99,-93.78
31.09,-93.78
31.19,-93.5
31.29,-93.5
31.39,-93.78
31.5,-93.78
31.6,-93.78
31.7,-93.5
31.8,-93.5
31.9,-93.23
32,-92.95
32.1,-93.5
32.2,-92.95
32.3,-93.23
32.4,-93.23
32.51,-93.5
32.61,-92.95
32.71,-92.95
32.81,-92.67
32.91,-92.95
33.01,-92.67
33.11,-93.23
33.21,-92.95
33.31,-92.95
33.42,-92.95
33.52,-92.67
33.62,-92.67
33.72,-92.39
33.82,-92.11
33.92,-92.67
34.02,-92.39
34.12,-92.11
34.22,-92.67
34.32,-92.39
34.42,-92.39
34.53,-92.39
34.63,-92.11
34.73,-92.11
34.83,-92.11
34.93,-91.83
35.03,-92.39
35.13,-91.56
35.23,-91.83
35.33,-92.39
35.43,-92.11
35.54,-91.83
35.64,-91.56
35.74,-91.83
35.84,-91.83
35.94,-91.56
36.04,-91.83
36.14,-92.11
36.24,-91.56
36.34,-91.28
36.44,-91.83
36.54,-91.56
36.65,-91.56
36.75,-91.56
36.85,-91.56
36.95,-91.56
37.05,-91.56
37.15,-91.83
37.25,-91.28
37.35,-91.28
37.45,-91.56
37.56,-91.28
37.65,-91.56
37.76,-91.28
37.86,-91.28
37.96,-91.28
38.06,-91
38.16,-91
38.26,-90.44
38.36,-91
38.46,-91
38.56,-90.72
38.67,-91
38.77,-90.72
38.87,-91
38.97,-90.72
39.07,-91
39.17,-90.72
39.27,-90.72
39.37,-90.72
39.47,-90.72
39.57,-90.72
39.67,-90.72
39.78,-90.72
39.88,-90.16
39.98,-91
40.08,-90.44
40.18,-90.44
40.28,-90.16
40.38,-90.44
40.48,-90.44
40.58,-90.16
40.68,-90.16
40.79,-90.16
40.89,-90.16
40.99,-90.44
41.09,-90.16
41.19,-90.16
41.29,-90.44
41.39,-90.44
41.49,-90.44
41.59,-89.61
41.69,-89.89
41.79,-89.89
41.9,-89.89
42,-89.89
42.1,-89.33
42.2,-89.89
42.3,-89.89
42.4,-89.89
42.5,-89.89
42.6,-90.16
42.7,-90.16
42.81,-89.61
42.9,-89.89
43.01,-89.61
43.11,-89.89
43.21,-89.61
43.31,-89.61
43.41,-89.61
43.51,-89.61
43.61,-89.33
43.71,-89.89
43.81,-89.33
43.92,-89.33
44.02,-89.61
44.12,-89.05
44.22,-90.16
44.32,-89.33
44.42,-89.61
44.52,-89.33
44.62,-89.89
44.72,-89.61
44.82,-89.33
44.92,-89.33
45.03,-89.05
45.13,-89.33
45.23,-89.33
45.33,-89.05
45.43,-89.05
45.53,-88.77
45.63,-89.05
45.73,-88.77
45.83,-89.05
45.93,-89.05
46.04,-89.33
46.14,-89.05
46.24,-89.05
46.34,-89.05
46.44,-88.77
46.54,-88.77
46.64,-89.05
46.74,-88.77
46.84,-89.05
46.94,-88.77
47.04,-88.77
47.15,-88.77
47.25,-89.05
47.35,-88.21
47.45,-88.49
47.55,-88.49
47.65,-88.77
47.75,-88.77
47.85,-88.49
47.95,-89.05
48.06,-88.49
48.16,-88.49
48.26,-88.21
48.36,-88.49
48.46,-88.49
48.56,-88.77
48.66,-88.49
48.76,-88.77
48.86,-88.21
48.96,-89.05
49.06,-88.21
49.17,-88.21
49.27,-88.49
49.37,-88.21
49.47,-88.21
49.57,-88.21
49.67,-87.94
49.77,-88.49
49.87,-88.77
49.97,-88.21
50.07,-88.21
50.18,-88.21
50.28,-88.21
50.38,-88.21
50.48,-87.94
50.58,-87.94
50.68,-87.94
50.78,-87.66
50.88,-87.94
50.98,-87.94
51.08,-88.21
51.19,-87.66
51.29,-88.21
51.39,-87.94
51.49,-87.66
51.59,-88.21
51.69,-88.21
51.79,-87.66
51.89,-87.38
51.99,-87.66
52.09,-88.21
52.2,-88.21
52.29,-88.21
52.4,-87.66
52.5,-87.38
52.6,-88.21
52.7,-87.66
52.8,-87.66
52.9,-87.94
53,-87.66
53.1,-87.1
53.2,-87.1
53.31,-87.66
53.41,-87.66
53.51,-87.66
53.61,-87.38
53.71,-87.38
53.81,-87.66
53.91,-87.66
54.01,-87.66
54.11,-87.66
54.21,-87.66
54.31,-87.38
54.42,-87.1
54.52,-87.1
54.62,-87.38
54.72,-87.38
54.82,-87.1
54.92,-87.38
55.02,-87.1
55.12,-87.66
55.22,-87.1
55.32,-87.1
55.43,-87.66
55.53,-87.38
55.63,-87.1
55.73,-87.1
55.83,-87.66
55.93,-87.66
56.03,-87.1
56.13,-87.1
56.23,-87.38
56.33,-86.82
56.44,-86.54
56.54,-87.38
56.64,-87.1
56.74,-87.1
56.84,-87.1
56.94,-86.82
57.04,-87.38
57.14,-86.82
57.24,-86.82
57.34,-86.82
57.45,-86.27
57.55,-87.1
57.65,-86.54
57.75,-87.1
57.85,-86.82
57.95,-86.82
58.05,-86.54
58.15,-86.82
58.25,-86.54
58.35,-86.27
58.46,-86.54
58.56,-86.54
58.66,-86.82
58.76,-86.82
58.86,-86.54
58.96,-86.54
59.06,-86.54
59.16,-86.54
59.26,-86.54
59.36,-86.54
59.46,-86.82
59.57,-86.54
59.67,-86.54
59.77,-86.27
59.87,-85.99
59.97,-86.27
60.07,-86.27
60.17,-86.27
60.27,-85.99
60.37,-86.54
60.47,-85.99
60.58,-86.54
60.68,-86.27
60.78,-85.99
60.88,-86.27
60.98,-85.99
61.08,-86.27
61.18,-86.27
61.28,-86.27
61.38,-86.27
61.48,-86.27
61.59,-85.99
61.69,-85.71
61.79,-86.27
61.89,-85.99
61.99,-85.99
62.09,-85.71
62.19,-86.27
62.29,-85.71
62.39,-86.54
62.49,-86.27
62.6,-85.99
62.7,-86.27
62.8,-85.99
62.9,-85.99
63,-85.99
63.1,-85.99
63.2,-85.43
63.3,-85.99
63.4,-85.99
63.5,-85.99
63.6,-85.43
63.71,-85.43
63.81,-85.43
63.91,-85.71
64.01,-85.99
64.11,-85.99
64.21,-85.71
64.31,-85.99
64.41,-85.99
64.51,-85.43
64.61,-85.71
64.71,-85.99
64.82,-85.99
64.92,-85.71
65.02,-85.43
65.12,-85.43
65.22,-85.43
65.32,-85.71
65.42,-85.43
65.52,-85.43
65.62,-85.43
65.72,-85.43
65.82,-85.71
65.93,-85.43
66.03,-85.43
66.13,-85.71
66.23,-85.43
66.33,-85.71
66.43,-85.71
66.53,-85.43
66.63,-85.43
66.73,-84.87
66.83,-85.15
66.94,-85.43
67.04,-85.15
67.14,-85.43
67.24,-85.15
67.34,-85.15
67.44,-85.15
67.54,-85.43
67.64,-85.15
67.74,-85.15
67.84,-85.15
67.95,-85.15
68.05,-85.15
68.15,-85.15
68.25,-85.43
68.35,-85.15
68.45,-85.43
68.55,-85.15
68.65,-84.87
68.75,-84.87
68.85,-84.6
68.96,-84.87
69.06,-85.15
69.16,-84.87
69.26,-84.87
69.36,-85.15
69.46,-85.15
69.56,-84.32
69.66,-84.87
69.76,-84.87
69.86,-85.15
69.96,-85.43
70.07,-84.87
70.17,-84.87
70.27,-84.6
70.37,-84.87
70.47,-84.87
70.57,-84.6
70.67,-84.6
70.77,-84.6
70.87,-84.87
70.97,-84.6
71.07,-84.87
71.18,-84.32
71.28,-84.87
71.38,-84.87
71.48,-84.87
71.58,-84.87
71.68,-84.6
71.78,-84.6
71.88,-84.6
71.98,-84.87
72.08,-84.6
72.19,-84.87
72.29,-84.6
72.39,-84.6
72.49,-84.32
72.59,-84.32
72.69,-84.04
72.79,-84.32
72.89,-84.32
72.99,-84.32
73.09,-84.6
73.2,-84.32
73.3,-84.6
73.4,-84.04
73.5,-84.6
73.6,-84.6
73.7,-84.87
73.8,-84.32
73.9,-84.32
74,-84.87
74.1,-84.32
74.21,-84.04
74.31,-84.32
74.41,-84.04
74.51,-84.32
74.61,-84.32
74.71,-84.32
74.81,-84.32
74.91,-84.32
75.01,-84.6
75.11,-84.04
75.21,-84.32
75.32,-84.32
75.42,-84.04
75.52,-84.04
75.62,-84.04
75.72,-84.6
75.82,-84.32
75.92,-84.32
76.02,-84.04
76.12,-83.76
76.22,-83.48
76.33,-83.76
76.43,-84.04
76.53,-83.76
76.63,-84.04
76.73,-84.04
76.83,-84.6
76.93,-84.04
77.03,-84.04
77.13,-84.04
77.23,-83.76
77.34,-83.76
77.44,-84.32
77.54,-84.04
77.64,-83.48
77.74,-84.04
77.84,-84.04
77.94,-83.48
78.04,-83.76
78.14,-83.76
78.24,-84.04
78.35,-83.76
78.45,-84.04
78.55,-84.04
78.65,-83.76
78.75,-83.76
78.85,-83.76
78.95,-83.76
79.05,-83.48
79.15,-83.76
79.25,-83.76
79.36,-83.76
79.46,-83.48
79.56,-83.48
79.66,-83.48
79.76,-83.48
79.86,-83.76
79.96,-83.76
80.06,-83.48
80.16,-83.48
80.26,-83.48
80.36,-83.48
80.46,-83.76
80.57,-83.48
80.67,-83.48
80.77,-83.76
80.87,-83.48
80.97,-83.48
81.07,-83.48
81.17,-83.48
81.27,-83.76
81.37,-83.48
81.47,-83.2
81.58,-83.2
81.68,-82.93
81.78,-83.2
81.88,-82.93
81.98,-83.48
82.08,-83.48
82.18,-83.48
82.28,-82.65
82.38,-83.48
82.48,-83.2
82.59,-83.2
82.69,-83.2
82.79,-83.48
82.89,-82.93
82.99,-83.48
83.09,-83.2
83.19,-83.2
83.29,-83.48
83.39,-83.2
83.49,-83.2
83.6,-82.93
83.7,-83.2
83.8,-82.93
83.9,-83.2
84,-83.2
84.1,-83.2
84.2,-83.2
84.3,-82.93
84.4,-83.2
84.5,-82.65
84.61,-82.93
84.71,-83.2
84.81,-83.48
84.91,-83.2
85.01,-82.65
85.11,-82.93
85.21,-82.93
85.31,-83.2
85.41,-83.2
85.51,-82.93
85.61,-82.93
85.71,-82.93
85.82,-82.93
85.92,-82.93
86.02,-82.93
86.12,-82.93
86.22,-82.93
86.32,-82.93
86.42,-82.93
86.52,-82.93
86.62,-82.93
86.73,-82.93
86.83,-82.93
86.93,-82.37
87.03,-82.65
87.13,-82.65
87.23,-82.65
87.33,-82.65
87.43,-82.93
87.53,-82.65
87.63,-82.65
87.74,-82.93
87.84,-82.65
87.94,-82.37
88.04,-82.65
88.14,-82.93
88.24,-82.65
88.34,-82.93
88.44,-82.37
88.54,-82.65
88.64,-82.65
88.75,-82.37
88.85,-82.37
88.95,-82.37
89.05,-82.65
89.15,-82.37
89.25,-82.37
89.35,-82.37
89.45,-82.65
89.55,-82.93
89.65,-82.65
89.75,-82.37
89.86,-82.37
89.96,-82.37
90.06,-82.37
90.16,-82.37
90.26,-82.65
90.36,-82.37
90.46,-82.09
90.56,-82.09
90.66,-82.09
90.76,-82.09
90.86,-82.37
90.97,-82.65
91.07,-82.37
91.17,-82.37
91.27,-82.09
91.37,-82.37
91.47,-82.93
91.57,-82.09
91.67,-82.09
91.77,-82.65
91.87,-82.37
91.98,-82.37
92.08,-82.09
92.18,-82.37
92.28,-82.37
92.38,-82.09
92.48,-82.09
92.58,-82.37
92.68,-82.37
92.78,-82.37
92.88,-82.09
92.99,-82.09
93.09,-81.81
93.19,-82.09
93.29,-82.09
93.39,-82.09
93.49,-82.09
93.59,-82.09
93.69,-82.09
93.79,-82.37
93.89,-82.09
94,-82.09
94.1,-82.09
94.2,-81.81
94.3,-82.09
94.4,-81.53
94.5,-81.53
94.6,-82.09
94.7,-82.09
94.8,-82.09
94.9,-81.81
95,-82.09
95.11,-81.81
95.21,-82.37
95.31,-81.53
95.41,-81.81
95.51,-82.09
95.61,-82.09
95.71,-81.81
95.81,-81.81
95.91,-81.81
96.01,-81.81
96.11,-81.81
96.22,-81.81
96.32,-81.81
96.42,-81.81
96.52,-81.81
96.62,-81.81
96.72,-81.53
96.82,-81.53
96.92,-81.81
97.02,-82.09
97.12,-81.81
97.23,-81.53
97.33,-81.53
97.43,-81.81
97.53,-81.81
97.63,-81.53
97.73,-81.53
97.83,-81.26
97.93,-81.53
98.03,-81.81
98.13,-81.26
98.24,-81.81
98.34,-80.98
98.44,-81.81
98.54,-81.53
98.64,-81.53
98.74,-81.53
98.84,-81.53
98.94,-81.81
99.04,-81.53
99.14,-81.53
99.25,-81.26
99.35,-81.26
99.45,-81.53
99.55,-81.53
99.65,-80.98
99.75,-81.53
99.85,-80.98
99.95,-81.26
100.05,-81.26
100.15,-81.81
100.25,-81.81
100.36,-81.26
100.46,-81.81
100.56,-81.26
100.66,-81.53
100.76,-81.53
100.86,-80.98
100.96,-81.26
101.06,-81.26
101.16,-80.98
101.27,-81.53
101.37,-81.53
101.47,-81.26
101.57,-80.7
101.67,-81.26
101.77,-81.26
101.87,-80.98
101.97,-81.26
102.07,-81.26
102.18,-80.98
102.28,-81.26
102.38,-80.98
102.48,-81.26
102.58,-81.26
102.68,-81.53
102.78,-81.26
102.88,-81.53
102.98,-80.98
103.08,-80.98
103.18,-80.98
103.29,-80.98
103.39,-80.98
103.49,-81.26
103.59,-80.98
103.69,-81.26
103.79,-80.98
103.89,-80.98
103.99,-81.26
104.09,-81.26
104.19,-81.53
104.3,-80.7
104.4,-80.98
104.5,-80.98
104.6,-81.26
104.7,-80.7
104.8,-80.7
104.9,-80.7
105,-80.98
105.1,-80.7
105.2,-80.98
105.31,-80.98
105.41,-80.42
105.51,-81.26
105.61,-80.98
105.71,-80.98
105.81,-80.98
105.91,-80.98
106.01,-80.98
106.11,-81.26
106.21,-80.98
106.32,-80.7
106.42,-80.7
106.52,-80.7
106.62,-80.42
106.72,-80.7
106.82,-80.42
106.92,-80.7
107.02,-80.7
107.12,-80.98
107.23,-80.98
107.33,-80.7
107.43,-80.7
107.53,-80.98
107.63,-80.7
107.73,-80.7
107.83,-80.7
107.93,-80.7
108.03,-80.7
108.13,-80.42
108.23,-80.14
108.34,-80.42
108.44,-80.7
108.54,-80.42
108.64,-80.42
108.74,-80.7
108.84,-80.42
108.94,-80.42
109.04,-80.7
109.14,-80.7
109.25,-80.42
109.35,-80.14
109.45,-80.42
109.55,-80.42
109.65,-80.7
109.75,-80.42
109.85,-80.7
109.95,-80.7
110.05,-80.14
110.15,-80.42
110.26,-80.14
110.36,-80.42
110.46,-80.14
110.56,-80.42
110.66,-80.42
110.76,-80.7
110.86,-80.42
110.96,-80.42
111.06,-80.42
111.16,-80.42
111.27,-80.7
111.37,-80.42
111.47,-80.14
111.57,-79.86
111.67,-80.14
111.77,-80.14
111.87,-80.14
111.97,-80.42
112.07,-80.14
112.18,-80.42
112.28,-80.42
112.38,-80.14
112.48,-80.14
112.58,-80.7
112.68,-80.42
112.78,-79.86
112.88,-80.42
112.98,-80.42
113.08,-80.14
113.18,-80.14
113.29,-80.14
113.39,-80.14
113.49,-79.86
113.59,-79.86
113.69,-79.86
113.79,-79.86
113.89,-79.86
113.99,-80.14
114.09,-80.14
114.19,-80.14
114.3,-79.86
114.4,-79.59
114.5,-80.42
114.6,-80.14
114.7,-79.86
114.8,-80.14
114.9,-80.14
115,-79.86
115.1,-79.86
115.21,-79.86
115.31,-79.86
115.41,-79.86
115.51,-79.86
115.61,-79.86
115.71,-79.86
115.81,-80.14
115.91,-79.86
116.01,-80.14
116.11,-80.14
116.21,-80.14
116.32,-79.86
116.42,-80.14
116.52,-79.86
116.62,-79.86
116.72,-79.86
116.82,-79.86
116.92,-79.86
117.02,-79.86
117.12,-79.59
117.23,-79.86
117.33,-79.31
117.43,-79.59
117.53,-79.86
117.63,-79.86
117.73,-79.86
117.83,-79.59
117.93,-79.86
118.03,-79.86
118.13,-80.14
118.24,-79.86
118.34,-79.86
118.44,-79.59
118.54,-79.31
118.64,-79.59
118.74,-79.59
118.84,-79.86
118.94,-79.59
119.04,-79.59
119.14,-79.59
119.25,-79.31
119.35,-79.59
119.45,-79.31
119.55,-79.86
119.65,-79.59
119.75,-79.31
119.85,-79.86
119.95,-79.86
120.05,-79.31
120.16,-79.59
120.26,-79.86
120.36,-80.14
120.46,-79.31
120.56,-79.59
120.66,-79.31
120.76,-79.31
120.86,-79.31
120.96,-79.59
121.06,-79.86
121.16,-79.59
121.27,-79.86
121.37,-79.59
121.47,-79.31
121.57,-79.31
121.67,-79.59
121.77,-79.59
121.87,-79.31
121.97,-79.59
122.07,-79.59
122.18,-79.59
122.28,-79.03
122.38,-79.31
122.48,-79.59
122.58,-79.59
122.68,-79.31
122.78,-79.31
122.88,-79.59
122.98,-79.31
123.08,-79.03
123.19,-79.59
123.29,-79.59
123.39,-79.59
123.49,-79.31
123.59,-79.59
123.69,-79.59
123.79,-79.03
123.89,-79.03
123.99,-79.03
124.09,-79.31
124.2,-79.03
124.3,-79.31
124.4,-79.31
124.5,-79.03
124.6,-79.31
124.7,-79.03
124.8,-79.03
124.9,-79.03
125,-79.03
125.11,-79.03
125.21,-79.03
125.31,-79.31
125.41,-79.03
125.51,-79.31
125.61,-79.03
125.71,-79.03
125.81,-79.31
125.91,-78.75
126.01,-79.03
126.11,-79.03
126.22,-79.03
126.32,-79.03
126.42,-79.31
126.52,-79.31
126.62,-79.03
126.72,-78.75
126.82,-79.03
126.92,-79.59
127.02,-79.31
127.12,-79.03
127.23,-79.31
127.33,-79.03
127.43,-79.03
127.53,-79.03
127.63,-79.03
127.73,-78.75
127.83,-78.75
127.93,-78.75
128.03,-78.75
128.14,-79.03
128.24,-79.03
128.34,-79.03
128.44,-78.75
128.54,-78.75
128.64,-79.03
128.74,-79.31
128.84,-78.75
128.94,-79.03
129.05,-78.75
129.15,-79.03
129.25,-79.03
129.35,-78.47
129.45,-78.47
129.55,-78.75
129.65,-78.47
129.75,-78.47
129.85,-78.75
129.95,-79.03
130.05,-78.75
130.16,-78.47
130.26,-79.03
130.36,-78.75
130.46,-79.03
130.56,-79.03
130.66,-78.75
130.76,-78.75
130.86,-78.19
130.96,-79.03
131.07,-79.03
131.17,-78.75
131.27,-78.19
131.37,-78.75
131.47,-78.47
131.57,-78.75
131.67,-78.47
131.77,-78.47
131.87,-78.75
131.97,-78.75
132.08,-78.47
132.18,-78.75
132.28,-79.03
132.38,-78.75
132.48,-78.47
132.58,-78.75
132.68,-78.75
132.78,-78.75
132.88,-78.47
132.98,-78.47
133.09,-78.19
133.19,-78.19
133.29,-78.47
133.39,-78.47
133.49,-78.47
133.59,-78.47
133.69,-78.75
133.79,-78.75
133.89,-78.47
133.99,-78.75
134.1,-78.75
134.2,-78.47
134.3,-78.19
134.4,-78.19
134.5,-78.47
134.6,-78.47
134.7,-78.19
134.8,-78.47
134.9,-78.47
135.01,-78.19
135.11,-77.91
135.21,-78.19
135.31,-78.47
135.41,-78.47
135.51,-78.19
135.61,-78.19
135.71,-78.47
135.81,-78.47
135.91,-78.19
136.01,-78.19
136.12,-78.19
136.22,-78.19
136.32,-78.47
136.42,-78.19
136.52,-78.19
136.62,-77.91
136.72,-78.19
136.82,-78.47
136.92,-78.19
137.02,-78.19
137.13,-78.47
137.23,-78.47
137.33,-78.19
137.43,-78.47
137.53,-78.19
137.63,-78.19
137.73,-78.47
137.83,-78.47
137.93,-77.91
138.04,-78.47
138.14,-78.19
138.24,-78.19
138.34,-77.91
138.44,-78.19
138.54,-77.64
138.64,-78.19
138.74,-77.91
138.84,-77.91
138.94,-77.91
139.05,-78.19
139.15,-78.47
139.25,-78.19
139.35,-78.19
139.45,-78.19
139.55,-77.91
139.65,-78.19
139.75,-78.19
139.85,-78.19
139.96,-77.91
140.05,-78.19
140.16,-78.47
140.26,-78.19
140.36,-78.19
140.46,-77.64
140.56,-78.19
140.66,-77.64
140.76,-77.64
140.86,-78.19
140.96,-78.19
141.07,-78.19
141.17,-77.91
141.27,-77.91
141.37,-78.19
141.47,-77.91
141.57,-77.91
141.67,-77.91
141.77,-78.19
141.87,-77.64
141.98,-78.19
142.08,-77.64
142.18,-77.91
142.28,-77.91
142.38,-77.91
142.48,-77.91
142.58,-77.91
142.68,-77.64
142.78,-77.91
142.88,-77.64
142.99,-77.91
143.09,-77.64
143.19,-77.64
143.29,-77.91
143.39,-77.91
143.49,-77.64
143.59,-77.91
143.69,-78.19
143.79,-77.64
143.89,-77.36
144,-77.64
144.1,-77.64
144.2,-77.91
144.3,-77.64
144.4,-77.64
144.5,-77.64
144.6,-77.91
144.7,-77.36
144.8,-77.64
144.9,-77.64
145.01,-77.64
145.11,-77.64
145.21,-77.91
145.31,-77.91
145.41,-77.36
145.51,-77.91
145.61,-77.91
145.71,-77.08
145.81,-77.36
145.91,-77.91
146.02,-77.64
146.12,-77.91
146.22,-77.64
146.32,-77.91
146.42,-77.64
146.52,-77.36
146.62,-77.64
146.72,-77.91
146.82,-77.64
146.92,-77.36
147.02,-77.36
147.13,-77.64
147.23,-77.91
147.33,-77.36
147.43,-77.36
147.53,-77.91
147.63,-77.36
147.73,-77.36
147.83,-77.64
147.94,-77.91
148.04,-77.36
148.14,-77.64
148.24,-77.64
148.34,-77.64
148.44,-77.36
148.54,-77.36
148.64,-77.36
148.74,-77.64
148.84,-77.64
148.94,-77.36
149.05,-77.36
149.15,-77.36
149.25,-77.36
149.35,-76.8
149.45,-77.36
149.55,-77.36
149.65,-77.36
149.75,-77.64
149.85,-77.64
149.96,-77.36
150.05,-77.64
150.16,-77.08
150.26,-77.64
150.36,-77.08
150.46,-77.36
150.56,-77.36
150.66,-77.36
150.76,-76.8
150.86,-77.08
150.97,-76.8
151.07,-77.36
151.17,-77.08
151.27,-77.64
151.37,-77.36
151.47,-77.36
151.57,-77.08
151.67,-77.36
151.77,-77.36
151.87,-77.36
151.98,-77.64
152.08,-77.08
152.18,-77.36
152.28,-77.08
152.38,-77.36
152.48,-77.36
152.58,-77.36
152.68,-76.8
152.78,-76.8
152.88,-77.08
152.99,-77.08
153.09,-77.08
153.19,-76.8
153.29,-77.08
153.39,-77.08
153.49,-77.08
153.59,-76.8
153.69,-77.08
153.79,-77.36
153.89,-77.36
154,-76.8
154.1,-77.36
154.2,-77.08
154.3,-77.08
154.4,-77.36
154.5,-77.36
154.6,-77.08
154.7,-76.8
154.8,-76.8
154.9,-76.8
155.01,-77.36
155.11,-76.8
155.21,-77.36
155.31,-77.08
155.41,-76.8
155.51,-77.08
155.61,-77.36
155.71,-77.08
155.81,-77.08
155.91,-77.08
156.02,-77.08
156.12,-77.36
156.22,-77.08
156.32,-76.8
156.42,-77.08
156.52,-77.08
156.62,-76.52
156.72,-76.8
156.82,-77.08
156.92,-76.8
157.03,-77.08
157.13,-76.8
157.23,-76.8
