Time (s),Voltage (V)
28.06,-42.0
28.16,-42.56
28.26,-42.28
28.36,-42.84
28.47,-42.28
28.57,-42.56
28.57,-42.56
28.67,-42.28
28.77,-42.56
28.87,-42.56
28.97,-42.28
29.07,-42.56
29.17,-42.84
29.27,-42.56
29.37,-42.28
29.48,-42.28
29.58,-42.56
29.68,-42.0
29.78,-42.56
29.88,-42.28
29.98,-42.84
30.08,-42.84
30.18,-42.56
30.28,-42.56
30.38,-42.56
30.49,-42.56
30.59,-42.28
30.69,-42.84
30.79,-42.56
30.89,-42.56
30.99,-42.28
31.09,-42.84
31.19,-42.84
31.29,-42.28
31.39,-42.28
31.5,-42.56
31.6,-42.28
31.7,-42.28
31.8,-42.28
31.9,-42.28
32.0,-42.28
32.1,-42.56
32.2,-42.56
32.3,-42.56
32.4,-42.56
32.51,-42.84
32.61,-42.84
32.71,-42.28
32.81,-42.56
32.91,-42.56
33.01,-42.0
33.11,-42.56
33.21,-42.28
33.31,-42.28
33.41,-42.56
33.52,-42.56
33.62,-42.56
33.72,-42.28
33.82,-42.28
33.92,-42.56
34.02,-42.28
34.12,-42.56
34.22,-42.56
34.32,-42.56
34.42,-42.56
34.53,-42.84
34.63,-42.28
34.73,-42.28
34.83,-42.28
34.93,-42.56
35.03,-42.56
35.13,-42.56
35.23,-42.56
35.33,-42.56
35.43,-42.28
35.53,-42.84
35.63,-42.56
35.74,-42.56
35.84,-42.56
35.94,-42.56
36.04,-42.56
36.14,-42.56
36.24,-42.56
36.34,-42.56
36.44,-42.56
36.54,-42.56
36.64,-42.56
36.75,-42.56
36.85,-42.84
36.95,-42.0
37.05,-42.28
37.15,-42.56
37.25,-42.56
37.35,-42.28
37.45,-42.84
37.55,-42.28
37.65,-42.84
37.76,-42.56
37.86,-42.56
37.96,-42.0
38.06,-42.28
38.16,-42.84
38.26,-42.28
38.36,-42.56
38.46,-42.28
38.56,-42.84
38.66,-42.84
38.77,-42.56
38.87,-42.28
38.97,-42.0
39.07,-42.84
39.17,-42.56
39.27,-42.56
39.37,-42.28
39.47,-42.28
39.57,-42.56
39.67,-42.56
39.78,-42.56
39.88,-42.56
39.98,-42.28
40.08,-42.84
40.18,-42.56
40.28,-42.56
40.38,-42.28
40.48,-42.84
40.58,-42.84
40.58,-42.84
40.78,-42.0
40.78,-42.0
40.88,-42.56
40.99,-42.28
41.09,-42.56
41.19,-42.28
41.29,-42.84
41.39,-42.56
41.49,-42.84
41.69,-42.28
41.69,-42.28
41.89,-42.56
41.89,-42.56
42.0,-42.28
42.1,-42.84
42.2,-42.28
42.3,-42.28
42.4,-42.28
42.5,-42.56
42.6,-42.84
42.7,-42.28
42.8,-42.56
42.9,-42.28
43.01,-42.56
43.11,-42.28
43.21,-42.28
43.31,-42.56
43.41,-42.56
43.51,-42.28
43.61,-42.28
43.71,-42.56
43.81,-42.28
43.91,-42.56
44.02,-42.28
44.12,-42.56
44.22,-42.28
44.32,-42.28
44.42,-42.56
44.52,-42.56
44.62,-42.0
44.72,-42.28
44.82,-42.28
44.92,-42.56
45.03,-42.28
45.13,-42.28
45.23,-42.28
45.33,-42.28
45.43,-42.56
45.53,-42.84
45.63,-42.28
45.73,-42.56
45.83,-42.56
45.93,-42.56
46.03,-42.28
46.13,-42.84
46.24,-101.3
46.34,-102.13
46.44,-101.02
46.54,-100.74
46.64,-100.74
46.74,-100.19
46.84,-99.91
46.94,-99.35
47.04,-99.35
47.15,-99.35
47.25,-99.07
47.35,-98.52
47.45,-98.52
47.55,-98.52
47.65,-98.24
47.75,-98.24
47.85,-97.96
47.95,-97.96
48.05,-97.68
48.15,-97.68
48.26,-97.12
48.36,-97.12
48.46,-96.84
48.56,-97.68
48.66,-96.84
48.76,-96.84
48.86,-96.57
48.96,-96.84
49.06,-96.57
49.17,-96.84
49.27,-96.57
49.37,-96.57
49.47,-96.57
49.57,-96.29
49.67,-96.29
49.77,-96.01
49.87,-95.73
49.97,-95.73
50.07,-95.73
50.17,-96.01
50.28,-95.73
50.38,-95.73
50.48,-95.17
50.58,-94.9
50.68,-95.45
50.78,-95.17
50.88,-95.17
50.98,-95.17
51.08,-95.17
51.18,-94.62
51.28,-95.17
51.39,-95.45
51.49,-94.62
51.59,-94.62
51.69,-94.62
51.79,-94.34
51.89,-94.34
51.99,-94.62
52.09,-94.62
52.19,-94.62
52.29,-94.06
52.4,-94.06
52.5,-94.06
52.6,-94.06
52.7,-94.34
52.8,-94.06
52.9,-94.34
53.0,-93.78
53.1,-93.78
53.2,-93.5
53.3,-93.78
53.4,-93.78
53.51,-93.5
53.61,-93.5
53.71,-93.5
53.81,-93.23
53.91,-93.23
54.01,-93.23
54.11,-93.78
54.21,-93.78
54.31,-93.5
54.42,-93.5
54.52,-93.23
54.62,-92.95
54.72,-92.95
54.82,-93.23
54.92,-92.95
55.02,-92.95
55.12,-93.23
55.22,-92.95
55.32,-92.67
55.43,-92.67
55.53,-92.39
55.63,-92.39
55.73,-92.11
55.83,-92.39
55.93,-92.67
56.03,-92.67
56.03,-92.67
56.13,-92.67
56.23,-92.39
56.33,-92.11
56.43,-92.39
56.54,-92.39
56.64,-92.11
56.84,-92.11
56.94,-92.11
57.04,-92.11
57.14,-92.11
57.14,-92.11
57.24,-91.83
57.34,-92.11
57.44,-91.83
57.54,-92.11
57.65,-91.83
57.75,-91.83
57.85,-91.83
57.95,-91.56
58.05,-91.56
58.15,-91.28
58.25,-91.83
58.35,-91.56
58.45,-91.56
58.56,-91.28
58.65,-91.56
58.76,-91.83
58.86,-91.56
58.96,-91.56
59.06,-91.28
59.16,-90.72
59.26,-91.28
59.36,-91.28
59.46,-91.28
59.56,-90.72
59.67,-91.0
59.77,-91.0
59.87,-91.28
59.97,-91.0
60.07,-91.28
60.17,-91.0
60.27,-90.72
60.37,-90.72
60.47,-91.0
60.57,-91.0
60.68,-91.0
60.78,-90.72
60.88,-90.72
60.98,-90.72
61.08,-91.0
61.18,-91.0
61.28,-90.72
61.38,-89.89
61.48,-90.44
61.58,-90.44
61.68,-90.72
61.79,-90.44
61.89,-90.16
61.99,-90.16
62.09,-90.44
62.19,-90.44
62.29,-90.16
62.39,-90.16
62.49,-90.16
62.59,-89.89
62.69,-90.16
62.79,-89.89
62.9,-90.16
63.0,-89.61
63.1,-90.16
63.2,-90.16
63.3,-90.16
63.4,-90.16
63.5,-89.89
63.6,-89.61
63.7,-89.61
63.81,-89.89
63.9,-90.44
64.01,-89.61
64.11,-89.89
64.21,-89.61
64.31,-89.89
64.41,-89.61
64.51,-89.61
64.61,-89.33
64.71,-89.05
64.81,-89.33
64.91,-89.33
65.02,-89.05
65.12,-89.05
65.22,-89.33
65.32,-89.33
65.42,-89.33
65.52,-89.05
65.62,-89.33
65.72,-89.33
65.82,-89.05
65.93,-89.05
66.03,-89.33
66.13,-89.05
66.23,-89.05
66.33,-88.77
66.43,-89.05
66.53,-89.05
66.63,-88.77
66.73,-89.05
66.83,-89.05
66.93,-89.05
67.04,-89.05
67.14,-88.77
67.24,-88.77
67.34,-88.77
67.44,-88.77
67.54,-89.05
67.64,-89.05
67.74,-88.49
67.84,-88.77
67.94,-88.77
68.04,-88.77
68.15,-88.77
68.25,-88.49
68.35,-88.49
68.45,-88.49
68.55,-88.21
68.65,-88.49
68.75,-88.21
68.85,-88.21
68.95,-88.21
69.05,-88.49
69.05,-88.49
69.16,-88.49
69.26,-88.21
69.36,-88.21
69.46,-88.49
69.56,-88.49
69.66,-88.77
69.76,-88.21
69.86,-87.94
69.96,-88.21
70.06,-88.21
70.17,-87.66
70.27,-88.21
70.37,-87.94
70.47,-88.21
70.57,-87.94
70.67,-87.94
70.77,-88.21
70.87,-87.94
70.97,-87.94
71.07,-87.94
71.18,-87.94
71.28,-87.94
71.38,-87.94
71.48,-87.94
71.58,-87.66
71.68,-87.94
71.78,-87.94
71.88,-87.66
71.98,-87.66
72.08,-87.66
72.18,-87.66
72.29,-87.94
72.39,-87.38
72.49,-87.38
72.59,-87.38
72.69,-87.94
72.79,-87.66
72.89,-87.66
72.99,-87.38
73.09,-87.66
73.19,-87.66
73.29,-87.38
73.4,-87.38
73.5,-87.1
73.6,-87.66
73.7,-87.1
73.8,-87.1
73.9,-87.38
74.0,-86.82
74.1,-87.38
74.2,-87.66
74.3,-87.1
74.41,-86.54
74.51,-87.1
74.61,-87.38
74.71,-87.1
74.81,-86.82
74.91,-87.1
75.01,-87.1
75.11,-87.1
75.21,-87.38
75.31,-87.1
75.42,-86.54
75.52,-86.82
75.62,-86.82
75.72,-87.1
75.82,-87.1
75.92,-86.54
76.02,-87.1
76.12,-86.82
76.22,-86.54
76.32,-86.54
76.43,-86.82
76.53,-86.82
76.63,-86.27
76.73,-86.82
76.83,-86.54
76.93,-86.54
77.03,-86.82
77.13,-86.82
77.23,-86.82
77.33,-86.54
77.43,-86.27
77.54,-86.27
77.64,-86.27
77.74,-86.27
77.84,-86.54
77.94,-86.27
78.04,-86.54
78.14,-86.54
78.24,-86.54
78.34,-86.27
78.44,-86.54
78.55,-86.54
78.65,-86.27
78.75,-86.27
78.85,-86.54
78.95,-86.27
79.05,-86.54
79.15,-85.71
79.25,-86.27
79.35,-86.27
79.45,-86.27
79.56,-85.99
79.66,-86.27
79.76,-86.27
79.86,-85.99
79.96,-85.99
80.06,-86.27
80.06,-86.27
80.16,-86.54
80.26,-86.27
80.36,-86.27
80.46,-85.99
80.57,-85.99
80.67,-85.99
80.77,-85.99
80.87,-85.71
80.97,-85.71
81.07,-85.99
81.17,-85.71
81.27,-85.71
81.37,-85.99
81.47,-85.71
81.57,-85.99
81.68,-85.99
81.78,-85.43
81.88,-85.99
81.98,-85.99
82.08,-85.71
82.18,-85.99
82.28,-85.71
82.38,-85.15
82.48,-85.71
82.58,-85.71
82.69,-85.43
82.79,-85.43
82.89,-85.71
82.99,-85.43
83.09,-85.43
83.19,-85.43
83.29,-85.71
83.39,-85.71
83.49,-85.15
83.59,-85.15
83.7,-85.43
83.8,-85.15
83.9,-85.71
84.0,-85.71
84.1,-85.43
84.2,-85.15
84.3,-85.71
84.4,-85.15
84.5,-84.87
84.6,-85.15
84.71,-85.43
84.81,-85.15
84.91,-85.15
85.01,-85.15
85.11,-85.71
85.21,-85.43
85.31,-85.71
85.41,-85.15
85.51,-85.15
85.61,-84.87
85.71,-85.43
85.82,-84.87
85.92,-84.87
86.02,-84.87
86.12,-85.15
86.22,-84.87
86.32,-84.87
86.42,-84.87
86.52,-84.87
86.62,-84.87
86.72,-84.87
86.82,-84.87
86.93,-84.87
87.03,-84.87
87.13,-84.87
87.23,-84.87
87.33,-84.32
87.43,-84.6
87.53,-84.6
87.63,-84.6
87.73,-84.87
87.83,-84.32
87.94,-84.6
88.04,-84.6
88.14,-84.87
88.24,-84.6
88.34,-84.04
88.44,-84.6
88.54,-84.6
88.64,-84.87
88.74,-84.87
88.84,-84.87
88.95,-84.87
89.05,-84.6
89.15,-84.32
89.25,-84.6
89.35,-84.32
89.45,-84.32
89.55,-84.6
89.65,-84.04
89.75,-84.32
89.85,-84.6
89.96,-84.6
90.06,-84.6
90.16,-84.32
90.26,-84.32
90.36,-84.87
90.46,-84.6
90.56,-84.32
90.66,-84.32
90.76,-84.32
90.76,-84.32
90.97,-84.32
90.97,-84.32
91.07,-84.32
91.17,-83.76
91.27,-84.32
91.37,-84.04
91.47,-83.76
91.57,-84.04
91.67,-84.32
91.77,-83.76
91.87,-84.04
91.97,-84.04
92.08,-84.04
92.18,-83.76
92.28,-84.6
92.38,-84.32
92.48,-84.04
92.58,-83.48
92.68,-83.76
92.78,-84.04
92.88,-84.04
92.98,-84.04
93.09,-83.76
93.19,-83.76
93.29,-83.76
93.39,-83.48
93.49,-84.04
93.59,-83.76
93.69,-83.76
93.79,-83.76
93.89,-83.48
94.0,-83.76
94.1,-84.04
94.2,-83.48
94.3,-84.04
94.4,-83.48
94.5,-83.48
94.6,-83.48
94.7,-83.76
94.8,-83.48
94.9,-83.48
95.0,-83.48
95.11,-83.76
95.21,-83.76
95.31,-83.48
95.41,-83.48
95.51,-83.76
95.61,-83.48
95.71,-83.76
95.81,-83.48
95.91,-83.76
96.01,-83.2
96.11,-83.2
96.22,-83.48
96.32,-83.48
96.42,-83.48
96.52,-83.2
96.62,-83.76
96.72,-83.2
96.82,-82.93
96.92,-83.48
97.02,-83.2
97.12,-83.2
97.22,-83.2
97.33,-83.48
97.43,-83.48
97.53,-83.48
97.63,-82.93
97.73,-83.2
97.83,-83.48
97.93,-83.2
98.03,-83.48
98.13,-83.48
98.23,-83.2
98.34,-83.2
98.44,-83.48
98.54,-82.93
98.64,-82.93
98.74,-82.65
98.84,-82.93
98.94,-82.93
99.04,-82.93
99.14,-83.2
99.25,-82.93
99.35,-82.93
99.45,-82.93
99.55,-83.2
99.65,-83.2
99.75,-82.65
99.85,-82.93
99.95,-83.2
100.05,-82.93
100.15,-82.37
100.25,-83.2
100.36,-82.65
100.46,-82.65
100.56,-82.93
100.66,-83.2
100.76,-82.93
100.86,-82.37
100.96,-82.93
101.06,-82.65
101.16,-82.93
101.26,-82.93
101.37,-82.65
101.47,-83.2
101.57,-82.65
101.57,-82.65
101.77,-82.65
101.77,-82.65
101.87,-82.65
101.97,-82.37
102.07,-82.93
102.17,-82.65
102.27,-82.37
102.38,-82.93
102.48,-82.65
102.58,-82.93
102.68,-82.93
102.78,-82.37
102.88,-82.65
102.98,-82.65
103.08,-82.65
103.18,-82.37
103.29,-82.37
103.39,-82.65
103.49,-82.37
103.59,-82.37
103.69,-82.37
103.79,-82.09
103.89,-82.65
103.99,-82.37
104.09,-82.37
104.19,-82.37
104.29,-82.09
104.4,-82.37
104.5,-82.09
104.6,-82.37
104.7,-82.37
104.8,-82.09
104.9,-81.81
105.0,-82.37
105.1,-82.65
105.2,-82.37
105.31,-82.09
105.41,-82.09
105.51,-82.09
105.61,-82.37
105.71,-82.09
105.81,-82.09
105.91,-82.37
106.01,-81.81
106.11,-82.37
106.21,-82.93
106.31,-82.09
106.42,-82.09
106.52,-82.09
106.62,-82.09
106.72,-82.09
106.82,-82.37
106.92,-82.09
107.02,-81.81
107.12,-81.81
107.22,-81.81
107.33,-81.53
107.43,-82.09
107.53,-82.37
107.63,-81.81
107.73,-81.81
107.83,-82.09
107.93,-82.09
108.03,-81.81
108.13,-82.09
108.23,-82.09
108.34,-81.53
108.44,-81.53
108.54,-81.81
108.64,-81.81
108.74,-81.53
108.84,-81.26
108.94,-81.53
109.04,-82.09
109.14,-81.81
109.25,-81.81
109.35,-82.09
109.45,-81.81
109.55,-81.53
109.65,-81.53
109.75,-81.53
109.85,-81.53
109.95,-81.53
110.05,-81.53
110.15,-81.53
110.25,-81.53
110.36,-81.81
110.46,-81.53
110.56,-81.53
110.66,-81.53
110.76,-81.26
110.86,-81.53
110.96,-81.53
111.06,-81.26
111.16,-81.53
111.26,-81.53
111.37,-81.53
111.47,-81.26
111.57,-81.53
111.67,-81.53
111.77,-81.53
111.87,-81.53
111.97,-81.26
112.07,-81.81
112.18,-81.26
112.27,-81.26
112.38,-81.53
112.48,-81.53
112.58,-81.26
112.68,-81.53
112.78,-81.26
112.88,-81.26
112.98,-81.26
113.08,-80.98
113.18,-81.53
113.29,-81.53
113.39,-81.53
113.49,-81.53
113.59,-81.81
113.69,-81.53
113.79,-81.26
113.89,-80.98
113.99,-80.98
114.09,-81.26
114.19,-80.98
114.29,-81.26
114.4,-80.98
114.5,-80.7
114.6,-81.53
114.7,-81.26
114.8,-80.98
114.9,-80.98
115.0,-81.26
115.1,-80.98
115.2,-80.98
115.2,-80.98
115.31,-80.98
115.41,-80.7
115.51,-81.26
115.61,-80.7
115.71,-80.98
115.81,-80.14
115.91,-80.98
116.01,-80.7
116.11,-80.7
116.21,-80.7
116.32,-80.98
116.42,-81.53
116.52,-81.26
116.62,-80.7
116.72,-80.98
116.82,-80.98
116.92,-80.7
117.02,-80.42
117.12,-80.98
117.22,-80.98
117.33,-80.98
117.43,-80.98
117.53,-80.42
117.63,-80.98
117.73,-81.26
117.83,-80.7
117.93,-80.98
118.03,-80.42
118.13,-80.42
118.24,-80.98
118.34,-80.98
118.44,-81.26
118.54,-80.42
118.64,-80.7
118.74,-80.7
118.84,-80.42
118.94,-80.42
119.04,-80.7
119.14,-80.7
119.25,-80.42
119.35,-80.14
119.45,-80.7
119.55,-80.7
119.65,-80.42
119.75,-80.42
119.85,-80.7
119.95,-80.42
120.05,-80.7
120.15,-80.42
120.25,-80.42
120.36,-80.42
120.46,-80.14
120.56,-80.7
120.66,-80.7
120.76,-80.7
120.86,-80.14
120.96,-80.42
121.06,-80.14
121.16,-80.42
121.27,-80.7
121.37,-80.7
121.47,-80.7
121.57,-80.14
121.67,-80.7
121.77,-80.7
121.87,-80.42
121.97,-80.14
122.07,-80.42
122.18,-80.42
122.27,-80.14
122.38,-79.86
122.48,-80.42
122.58,-80.42
122.68,-80.42
122.78,-80.14
122.88,-79.86
122.98,-80.42
123.08,-79.86
123.18,-79.86
123.29,-80.42
123.39,-80.14
123.49,-80.14
123.59,-80.14
123.69,-80.14
123.79,-79.86
123.89,-80.14
123.99,-79.86
124.09,-80.14
124.19,-80.14
124.3,-79.86
124.4,-80.14
124.5,-80.14
124.6,-79.86
124.7,-79.86
124.8,-79.86
124.9,-79.86
125.0,-79.86
125.1,-80.14
125.2,-80.14
125.31,-80.14
125.41,-79.86
125.51,-79.59
125.61,-79.86
125.61,-79.86
125.71,-79.86
125.81,-80.14
125.91,-80.14
126.01,-79.86
126.11,-80.14
126.22,-79.86
126.32,-79.86
126.42,-79.86
126.52,-79.86
126.62,-79.86
126.72,-79.59
126.82,-79.86
126.92,-79.59
127.02,-79.86
127.12,-79.86
127.22,-79.86
127.33,-79.86
127.43,-79.59
127.53,-79.86
127.63,-79.86
127.73,-79.59
127.83,-79.86
127.93,-79.59
128.03,-79.86
128.13,-79.31
128.24,-79.31
128.34,-79.59
128.44,-79.59
128.54,-79.59
128.64,-79.59
128.74,-79.86
128.84,-79.59
128.94,-79.59
129.04,-79.59
129.14,-79.59
129.25,-79.59
129.35,-79.31
129.45,-79.86
129.55,-79.59
129.65,-79.59
129.75,-79.31
129.85,-79.31
129.95,-79.31
130.05,-79.03
130.16,-79.59
130.26,-79.31
130.36,-79.59
130.46,-79.31
130.56,-79.31
130.66,-79.59
130.76,-79.31
130.86,-79.31
130.96,-79.03
131.06,-79.59
131.16,-79.59
131.27,-79.31
131.37,-79.59
131.47,-79.03
131.57,-79.31
131.67,-79.03
131.77,-79.31
131.87,-79.31
131.97,-79.03
132.07,-79.59
132.18,-79.31
132.28,-79.59
132.38,-79.59
132.48,-79.31
132.58,-79.03
132.68,-79.03
132.78,-79.31
132.88,-79.03
132.98,-79.31
133.09,-79.03
133.19,-79.03
133.29,-79.03
133.39,-79.03
133.49,-79.03
133.59,-79.03
133.69,-79.31
133.79,-79.03
133.89,-79.31
133.99,-79.03
134.09,-79.31
134.2,-79.03
134.3,-79.03
134.4,-79.03
134.5,-78.75
134.6,-79.03
134.7,-79.03
134.8,-79.03
134.9,-78.75
135.0,-78.75
135.11,-79.03
135.21,-78.75
135.31,-78.75
135.41,-79.03
135.51,-78.75
135.61,-79.03
135.71,-79.31
135.81,-79.03
135.81,-79.03
136.01,-78.75
136.01,-78.75
136.12,-78.75
136.22,-79.03
136.32,-78.75
136.42,-79.03
136.52,-79.03
136.62,-79.03
136.72,-78.75
136.82,-78.75
136.92,-78.75
137.02,-78.47
137.13,-79.31
137.23,-78.75
137.33,-79.03
137.43,-79.03
137.53,-78.47
137.63,-78.75
137.73,-78.47
137.83,-78.47
137.93,-78.75
138.03,-78.47
138.13,-78.75
138.24,-78.75
138.34,-78.47
138.44,-78.75
138.54,-78.47
138.64,-78.19
138.74,-78.47
138.84,-79.03
138.94,-78.75
139.04,-78.47
139.15,-79.31
139.25,-78.47
139.35,-78.47
139.45,-78.75
139.55,-78.47
139.65,-78.75
139.75,-78.75
139.85,-78.75
139.95,-78.47
140.05,-78.47
140.16,-78.47
140.26,-78.47
140.36,-78.19
140.46,-77.91
140.56,-78.19
140.66,-78.47
140.76,-78.47
140.86,-78.19
140.96,-79.03
141.07,-78.19
141.16,-78.19
141.27,-78.75
141.37,-78.47
141.47,-78.19
141.57,-78.47
141.67,-78.19
141.77,-78.19
141.87,-78.19
141.97,-77.91
142.07,-78.19
142.18,-78.19
142.28,-78.19
142.38,-78.47
142.48,-78.47
142.58,-77.91
142.68,-78.19
142.78,-77.91
142.88,-77.91
142.98,-78.47
143.09,-77.91
143.19,-78.47
143.29,-78.19
143.39,-78.19
143.49,-78.47
143.59,-78.19
143.69,-77.91
143.79,-77.91
143.89,-78.19
143.99,-77.91
144.1,-78.19
144.2,-77.91
144.3,-78.19
144.4,-78.19
144.5,-78.19
144.6,-78.19
144.7,-77.91
144.8,-78.19
144.9,-78.19
145.0,-78.47
145.11,-78.19
145.21,-77.91
145.31,-78.19
145.41,-77.91
145.51,-77.91
145.61,-78.19
145.71,-77.91
145.81,-78.19
145.91,-77.91
146.02,-77.64
146.12,-77.91
146.22,-78.19
146.32,-77.91
146.32,-77.91
146.42,-78.47
146.52,-77.64
146.62,-77.91
146.72,-78.19
146.82,-77.91
146.92,-77.91
147.02,-77.91
147.13,-78.19
147.23,-77.64
147.33,-78.19
147.43,-77.64
147.53,-77.64
147.63,-77.64
147.73,-77.64
147.83,-77.64
147.93,-78.19
148.04,-77.64
148.13,-77.64
148.24,-77.64
148.34,-77.91
148.44,-78.19
148.54,-77.91
148.64,-77.91
148.74,-77.91
148.84,-77.91
148.94,-77.91
149.05,-77.64
149.15,-77.64
149.25,-77.36
149.35,-77.64
149.45,-77.91
149.55,-77.64
149.65,-77.64
149.75,-77.91
149.85,-77.64
149.95,-77.64
150.05,-77.64
150.16,-77.91
150.26,-78.19
150.36,-77.64
150.46,-77.91
150.56,-77.36
150.66,-77.36
150.76,-77.64
150.86,-77.91
150.96,-77.64
151.07,-77.91
151.17,-77.36
151.27,-77.36
151.37,-77.36
151.47,-77.36
151.57,-77.64
151.67,-77.64
151.77,-77.91
151.87,-77.08
151.97,-77.36
152.08,-77.64
152.18,-77.36
152.28,-77.64
152.38,-77.64
152.48,-77.36
152.58,-77.36
152.68,-77.08
152.78,-77.36
152.88,-77.64
152.98,-77.36
153.09,-77.08
153.19,-77.36
153.29,-77.36
153.39,-77.36
153.49,-77.36
153.59,-77.36
153.69,-77.64
153.79,-77.36
153.89,-77.08
154.0,-77.36
154.1,-77.08
154.2,-77.08
154.3,-77.08
154.4,-77.08
154.5,-77.08
154.6,-77.36
154.7,-77.08
154.8,-77.08
154.9,-77.08
155.0,-77.36
155.11,-77.08
155.21,-77.36
155.31,-77.36
155.41,-77.36
