Time (s),Voltage (V)
15.85,-35.6
15.95,-35.04
16.05,-35.32
16.15,-35.6
16.25,-35.04
16.35,-35.32
16.45,-35.6
16.55,-35.88
16.65,-35.32
16.75,-35.32
16.86,-35.32
16.96,-35.6
17.06,-35.6
17.16,-35.6
17.26,-35.32
17.36,-35.6
17.46,-35.32
17.56,-35.32
17.66,-35.6
17.76,-35.04
17.86,-35.04
17.97,-35.6
18.07,-35.6
18.17,-35.88
18.27,-35.32
18.37,-35.04
18.47,-36.16
18.57,-35.04
18.67,-35.32
18.77,-35.32
18.87,-35.6
18.97,-35.04
19.08,-35.32
19.18,-35.32
19.28,-35.04
19.38,-35.6
19.48,-35.32
19.58,-35.88
19.68,-35.04
19.78,-35.32
19.88,-35.32
19.98,-35.6
20.09,-35.6
20.19,-35.04
20.29,-35.32
20.39,-35.32
20.49,-35.32
20.59,-35.6
20.69,-35.32
20.79,-35.32
20.89,-35.32
21.0,-35.32
21.1,-35.6
21.2,-35.32
21.3,-35.32
21.4,-35.88
21.5,-35.88
21.6,-35.32
21.6,-35.32
21.7,-35.32
21.8,-35.6
21.9,-36.16
22.0,-35.6
22.11,-35.6
22.21,-35.32
22.31,-35.6
22.41,-35.32
22.51,-35.32
22.71,-35.32
22.81,-35.6
22.91,-35.88
23.01,-35.32
23.11,-35.6
23.22,-35.6
23.32,-35.6
23.42,-35.6
23.52,-35.04
23.62,-35.6
23.72,-35.04
23.82,-35.6
23.92,-35.32
24.02,-35.6
24.12,-35.04
24.22,-35.32
24.33,-35.32
24.43,-35.32
24.53,-35.32
24.63,-35.6
24.73,-35.6
24.83,-35.32
24.93,-35.32
25.03,-35.6
25.13,-35.6
25.23,-35.32
25.34,-35.88
25.44,-35.32
25.54,-35.6
25.64,-35.32
25.74,-35.32
25.84,-35.32
25.94,-35.32
26.04,-35.32
26.14,-35.32
26.25,-35.32
26.35,-35.6
26.45,-35.32
26.55,-35.32
26.65,-35.6
26.75,-35.04
26.85,-35.6
26.95,-35.32
27.05,-35.32
27.15,-35.32
27.25,-35.32
27.36,-35.04
27.46,-35.6
27.56,-35.6
27.66,-35.6
27.76,-35.32
27.86,-35.04
27.96,-35.32
28.06,-35.32
28.16,-35.32
28.16,-35.32
28.26,-35.32
28.36,-35.04
28.47,-35.32
28.57,-35.32
28.67,-35.6
28.77,-35.32
28.87,-35.6
28.97,-35.6
29.07,-35.6
29.17,-35.6
29.27,-35.32
29.37,-35.32
29.47,-35.32
29.58,-35.6
29.68,-35.6
29.78,-35.32
29.88,-35.32
29.98,-35.32
30.08,-35.04
30.18,-35.6
30.28,-35.32
30.38,-35.32
30.48,-35.32
30.59,-35.6
30.69,-35.32
30.79,-35.04
30.89,-35.32
30.99,-35.6
31.09,-35.32
31.19,-35.6
31.29,-35.04
31.39,-35.32
31.5,-35.32
31.6,-35.32
31.7,-35.04
31.8,-35.32
31.9,-35.6
32.0,-35.6
32.1,-35.6
32.2,-35.32
32.3,-35.32
32.4,-35.6
32.5,-35.6
32.61,-35.6
32.71,-35.32
32.81,-35.6
32.91,-35.6
33.01,-35.6
33.11,-35.32
33.21,-35.32
33.31,-35.32
33.41,-35.6
33.51,-35.6
33.62,-35.6
33.72,-35.32
33.82,-35.88
33.92,-35.32
34.02,-35.32
34.12,-35.04
34.22,-35.04
34.32,-35.04
34.42,-35.32
34.52,-35.04
34.63,-35.04
34.72,-34.77
34.83,-35.32
34.93,-35.04
35.03,-35.04
35.13,-35.32
35.23,-35.32
35.33,-35.32
35.43,-35.32
35.53,-34.77
35.63,-35.04
35.74,-35.88
35.84,-35.32
35.94,-35.04
36.04,-34.77
36.14,-35.32
36.24,-35.6
36.34,-35.32
36.44,-35.6
36.54,-35.32
36.64,-35.32
36.75,-35.04
36.85,-35.04
36.95,-35.04
37.05,-35.04
37.15,-35.32
37.25,-35.32
37.35,-35.04
37.45,-35.32
37.55,-35.04
37.65,-35.32
37.75,-35.32
37.86,-35.6
37.96,-35.32
38.06,-35.04
38.16,-35.6
38.26,-35.32
38.36,-35.32
38.46,-35.6
38.56,-35.32
38.66,-35.32
38.76,-35.04
38.87,-35.32
38.97,-35.32
39.07,-35.6
39.17,-35.32
39.27,-35.04
39.37,-34.77
39.47,-35.6
39.57,-35.32
39.67,-35.6
39.77,-35.04
39.88,-35.32
39.97,-35.04
40.08,-35.6
40.18,-35.04
40.28,-35.04
40.38,-35.32
40.48,-35.6
40.58,-35.04
40.68,-35.04
40.78,-35.6
40.88,-35.32
40.99,-35.32
41.09,-35.04
41.19,-35.32
41.29,-35.32
41.39,-35.32
41.39,-35.32
41.59,-35.6
41.59,-35.6
41.69,-35.32
41.79,-35.32
41.89,-35.6
42.0,-35.88
42.1,-35.6
42.2,-35.32
42.3,-35.04
42.4,-35.6
42.5,-35.32
42.6,-35.32
42.7,-35.32
42.8,-35.6
42.9,-35.32
43.0,-35.6
43.11,-35.32
43.21,-35.32
43.31,-35.32
43.41,-35.6
43.51,-35.04
43.61,-35.32
43.71,-35.04
43.81,-35.6
43.91,-35.32
44.01,-35.32
44.12,-35.32
44.22,-35.04
44.32,-35.32
44.42,-35.04
44.52,-35.32
44.62,-35.32
44.72,-35.32
44.82,-35.32
44.92,-35.6
45.02,-35.32
45.13,-35.04
45.22,-35.6
45.33,-35.04
45.43,-35.32
45.53,-35.32
45.63,-35.04
45.73,-35.32
45.83,-35.32
45.93,-35.04
46.03,-35.32
46.13,-35.32
46.24,-35.32
46.34,-35.04
46.44,-35.04
46.54,-35.04
46.64,-35.04
46.74,-35.04
46.84,-35.6
46.94,-35.32
47.04,-35.32
47.14,-35.04
47.25,-35.32
47.35,-35.04
47.45,-35.6
47.55,-35.32
47.65,-35.6
47.75,-35.6
47.85,-35.04
47.95,-35.6
48.05,-35.6
48.15,-35.32
48.25,-35.04
48.36,-35.6
48.46,-35.6
48.56,-35.04
48.66,-35.32
48.76,-35.04
48.86,-35.04
48.96,-35.32
49.06,-35.32
49.16,-35.6
49.26,-35.6
49.37,-35.32
49.47,-34.77
49.57,-35.32
49.67,-35.04
49.77,-35.6
49.87,-35.04
49.97,-35.6
50.07,-35.6
50.17,-34.77
50.27,-35.32
50.37,-35.6
50.48,-35.6
50.58,-35.32
50.68,-35.04
50.78,-35.32
50.88,-35.04
50.98,-35.32
51.08,-35.6
51.18,-35.32
51.28,-35.32
51.38,-35.32
51.49,-35.04
51.59,-35.32
51.69,-35.04
51.79,-35.6
51.89,-35.04
51.99,-35.32
52.09,-35.32
52.19,-35.6
52.29,-35.32
52.39,-35.04
52.5,-35.04
52.6,-35.6
52.7,-35.32
52.8,-35.6
52.9,-35.6
53.0,-35.6
53.1,-35.32
53.2,-35.04
53.3,-35.04
53.4,-35.04
53.51,-35.32
53.61,-35.32
53.71,-35.04
53.81,-35.04
53.91,-35.32
54.01,-35.6
54.11,-35.32
54.21,-35.04
54.31,-35.6
54.41,-35.32
54.51,-35.32
54.62,-35.04
54.72,-35.6
54.82,-35.32
54.92,-35.04
55.02,-35.32
55.12,-35.32
55.22,-35.04
55.32,-35.32
55.42,-35.32
55.52,-35.32
55.62,-35.32
55.62,-35.32
55.83,-35.6
55.83,-35.6
55.93,-35.6
56.03,-35.6
56.13,-35.6
56.23,-35.32
56.33,-35.32
56.43,-35.04
56.53,-35.32
56.63,-35.6
56.74,-35.32
56.84,-35.32
56.94,-35.6
57.04,-35.32
57.24,-35.04
57.34,-35.32
57.44,-35.6
57.54,-35.32
57.64,-35.04
57.75,-35.04
57.85,-35.6
57.95,-35.32
58.05,-35.32
58.05,-35.32
58.15,-35.6
58.25,-35.04
58.35,-35.32
58.45,-35.32
58.55,-35.04
58.65,-35.32
58.76,-35.32
58.86,-35.6
58.96,-35.32
59.06,-35.32
59.16,-35.32
59.26,-35.32
59.36,-35.32
59.46,-35.32
59.56,-35.32
59.66,-35.04
59.76,-35.04
59.87,-35.32
59.97,-35.32
60.07,-35.04
60.17,-35.32
60.27,-35.6
60.37,-35.04
60.47,-35.04
60.57,-35.04
60.67,-35.32
60.77,-35.32
60.87,-34.77
60.98,-35.04
61.08,-35.32
61.18,-35.32
61.28,-35.04
61.38,-35.32
61.48,-35.6
61.58,-35.32
61.68,-35.32
61.78,-35.32
61.88,-34.77
61.99,-35.32
62.09,-35.88
62.19,-35.32
62.29,-35.04
62.39,-35.32
62.49,-35.04
62.59,-35.04
62.69,-35.04
62.79,-34.77
62.89,-35.32
63.0,-35.32
63.1,-35.32
63.2,-35.6
63.3,-35.6
63.4,-35.04
63.5,-35.32
63.6,-35.6
63.7,-34.77
63.8,-35.04
63.9,-35.32
64.0,-35.32
64.11,-35.04
64.21,-35.32
64.31,-34.77
64.41,-35.6
64.51,-35.04
64.61,-34.77
64.71,-35.04
64.81,-35.04
64.91,-35.04
65.01,-35.6
65.11,-35.32
65.22,-35.04
65.32,-35.04
65.42,-35.32
65.52,-35.6
65.62,-35.04
65.72,-35.04
65.82,-35.32
65.92,-35.32
66.02,-35.32
66.12,-35.04
66.23,-35.04
66.33,-35.6
66.43,-35.6
66.53,-35.32
66.63,-35.32
66.73,-34.77
66.83,-35.32
66.93,-35.32
67.03,-35.04
67.13,-35.04
67.23,-35.6
67.34,-35.32
67.44,-35.32
67.54,-35.04
67.64,-35.32
67.74,-35.32
67.84,-35.6
67.94,-35.04
68.04,-35.04
68.14,-35.32
68.25,-35.32
68.35,-35.04
68.45,-35.32
68.55,-35.32
68.65,-35.6
68.75,-35.32
68.85,-35.6
68.95,-35.32
69.05,-35.32
69.15,-35.32
69.25,-35.32
69.36,-35.32
69.46,-35.32
69.56,-35.32
69.66,-35.04
69.76,-35.6
69.86,-35.32
69.96,-35.32
70.06,-35.32
70.16,-35.04
70.26,-35.88
70.37,-35.32
70.47,-35.32
70.57,-35.32
70.67,-35.32
70.77,-29.2
70.87,-24.74
70.97,-59.82
71.07,-63.72
71.07,-63.72
71.27,-65.39
71.27,-65.39
71.37,-66.5
71.48,-67.34
71.58,-68.17
71.68,-68.73
71.78,-69.28
71.98,-71.51
72.08,-71.79
72.18,-72.35
72.18,-72.35
72.38,-73.18
72.38,-73.18
72.48,-73.46
72.59,-73.46
72.69,-73.46
72.79,-73.46
72.89,-73.74
72.99,-74.02
73.09,-74.02
73.19,-73.46
73.29,-73.74
73.39,-73.46
73.5,-73.74
73.6,-74.02
73.7,-73.74
73.8,-73.18
73.9,-73.74
74.0,-73.46
74.1,-73.74
74.2,-73.74
74.3,-73.46
74.4,-73.18
74.5,-73.46
74.61,-73.18
74.71,-72.9
74.81,-73.46
74.91,-73.18
75.01,-72.63
75.11,-72.63
75.21,-73.18
75.31,-72.63
75.41,-72.9
75.51,-72.63
75.62,-72.63
75.72,-72.9
75.82,-72.35
75.92,-72.63
76.02,-72.35
76.12,-72.35
76.22,-72.63
76.32,-72.63
76.42,-72.63
76.52,-72.35
76.62,-72.07
76.73,-72.07
76.83,-72.07
76.93,-72.07
77.03,-71.79
77.13,-71.79
77.23,-72.07
77.33,-72.07
77.43,-72.07
77.53,-71.79
77.63,-71.79
77.73,-71.79
77.84,-71.79
77.94,-71.51
78.04,-72.07
78.14,-72.07
78.24,-71.79
78.34,-71.51
78.44,-71.51
78.54,-71.51
78.64,-71.51
78.75,-71.23
78.85,-71.23
78.95,-71.51
79.05,-71.23
79.15,-71.79
79.25,-71.23
79.35,-70.96
79.45,-71.51
79.55,-71.23
79.65,-71.23
79.75,-70.68
79.86,-70.96
79.96,-70.96
80.06,-71.23
80.16,-71.23
80.26,-70.96
80.36,-70.96
80.46,-70.96
80.56,-70.96
80.66,-70.68
80.76,-70.68
80.87,-70.68
80.97,-70.96
81.07,-70.68
81.17,-70.4
81.27,-70.68
81.37,-70.96
81.47,-71.23
81.57,-70.68
81.67,-70.68
81.77,-70.4
81.87,-70.96
81.98,-70.68
82.08,-70.4
82.18,-70.4
82.28,-70.4
82.38,-70.4
82.48,-70.4
82.58,-70.4
82.68,-70.12
82.78,-69.84
82.88,-70.4
82.99,-70.4
83.09,-69.84
83.19,-69.84
83.29,-70.12
83.29,-70.12
83.39,-70.4
83.49,-69.84
83.59,-70.68
83.69,-70.12
83.79,-69.84
83.89,-69.84
84.0,-69.56
84.1,-69.84
84.2,-70.12
84.3,-69.84
84.4,-69.84
84.5,-69.84
84.6,-69.84
84.7,-69.56
84.8,-69.84
84.9,-70.12
85.01,-69.56
85.11,-69.56
85.21,-69.84
85.31,-69.56
85.41,-69.56
85.51,-69.56
85.61,-69.84
85.71,-69.84
85.81,-69.56
85.91,-69.56
86.02,-70.12
86.12,-69.84
86.22,-69.28
86.32,-69.28
86.42,-69.28
86.52,-69.28
86.62,-69.28
86.72,-69.28
86.82,-69.28
86.92,-69.01
87.02,-69.28
87.13,-69.56
87.23,-69.28
87.33,-69.28
87.43,-69.56
87.53,-69.01
87.63,-69.28
87.73,-69.01
87.83,-69.28
87.93,-69.28
88.04,-69.28
88.13,-69.01
88.24,-69.01
88.34,-69.01
88.44,-68.73
88.54,-69.01
88.64,-69.01
88.74,-69.01
88.84,-68.73
88.94,-69.28
89.04,-69.01
89.14,-68.73
89.25,-68.73
89.35,-69.01
89.45,-68.73
89.55,-68.73
89.65,-68.45
89.75,-68.73
89.85,-68.73
89.95,-68.73
90.05,-68.45
90.15,-68.45
90.26,-68.73
90.36,-68.73
90.46,-68.73
90.56,-68.45
90.66,-68.73
90.76,-68.45
90.86,-68.73
90.96,-68.45
91.06,-68.45
91.16,-68.17
91.27,-68.73
91.37,-68.73
91.47,-68.45
91.57,-68.45
91.67,-68.17
91.77,-68.45
91.87,-67.89
91.97,-68.45
92.07,-68.45
92.17,-68.45
92.27,-68.45
92.38,-68.45
92.48,-68.17
92.58,-68.17
92.68,-68.45
92.78,-68.45
92.88,-68.17
92.98,-68.45
93.08,-68.45
93.18,-68.17
93.29,-68.45
93.38,-68.17
93.49,-67.89
93.59,-67.89
93.69,-67.89
93.79,-68.17
93.89,-67.89
93.99,-67.89
94.09,-68.17
94.19,-67.61
94.29,-67.89
94.39,-67.89
94.5,-68.17
94.6,-67.89
94.7,-67.89
94.8,-68.17
94.9,-67.61
95.0,-67.89
95.1,-68.17
95.2,-67.61
95.3,-67.61
95.4,-67.89
95.51,-67.61
95.61,-67.89
95.71,-67.89
95.81,-67.89
95.91,-67.89
96.01,-67.61
96.11,-67.61
96.21,-67.61
96.31,-67.89
96.31,-67.89
96.52,-67.89
96.52,-67.89
96.62,-67.61
96.72,-67.61
96.82,-67.61
96.92,-67.34
97.02,-67.34
97.12,-67.89
97.22,-67.34
97.32,-67.61
97.42,-67.61
97.52,-67.06
97.63,-67.61
97.73,-67.06
97.83,-67.61
97.93,-67.34
98.03,-67.61
98.13,-67.61
98.23,-67.61
98.33,-67.34
98.43,-67.34
98.54,-66.78
98.64,-67.61
98.74,-67.06
98.84,-67.34
98.94,-67.06
99.04,-67.06
99.14,-67.34
99.24,-67.61
99.34,-67.06
99.44,-67.06
99.54,-67.06
99.65,-67.34
99.75,-67.06
99.85,-67.34
99.95,-67.06
100.05,-67.06
100.15,-67.34
100.25,-67.06
100.35,-67.06
100.45,-67.06
100.55,-67.06
100.66,-67.06
100.76,-66.78
100.86,-67.06
100.96,-67.34
101.06,-66.78
101.16,-66.78
101.26,-66.78
101.36,-66.78
101.46,-66.78
101.56,-66.5
101.66,-66.78
101.77,-66.78
101.87,-66.78
101.97,-66.78
102.07,-66.78
102.17,-67.34
102.27,-66.78
102.37,-66.5
102.47,-66.78
102.57,-66.5
102.68,-66.5
102.78,-66.5
102.88,-66.78
102.98,-66.78
103.08,-66.5
103.18,-66.5
103.28,-66.78
103.38,-66.5
103.48,-66.5
103.58,-66.22
103.69,-66.78
103.79,-66.78
103.89,-66.5
103.99,-66.5
104.09,-66.5
104.19,-66.22
104.29,-66.78
104.39,-66.22
104.49,-66.78
104.59,-66.5
104.69,-66.22
104.8,-66.5
104.9,-66.5
105.0,-66.5
105.1,-66.5
105.2,-66.5
105.3,-66.22
105.4,-66.22
105.5,-66.22
105.61,-66.22
105.71,-66.5
105.81,-66.22
105.91,-66.22
106.01,-66.5
106.11,-66.22
106.21,-66.22
106.31,-65.94
106.41,-65.94
106.51,-65.94
106.61,-65.94
106.72,-65.94
106.82,-66.5
106.92,-65.94
107.02,-66.22
107.12,-66.22
107.22,-66.22
107.32,-66.22
107.42,-65.94
107.52,-66.22
107.62,-65.94
107.73,-65.94
107.83,-65.94
107.93,-65.94
108.03,-65.94
108.03,-65.94
108.13,-65.67
108.33,-66.22
108.43,-65.67
108.53,-65.94
108.64,-65.94
108.74,-65.94
108.84,-65.94
108.94,-66.22
109.04,-65.94
109.14,-65.94
109.14,-65.94
109.24,-65.94
109.34,-65.67
109.44,-65.67
109.54,-66.22
109.64,-65.94
109.75,-65.39
109.85,-66.22
109.95,-65.67
110.05,-65.94
110.15,-65.67
110.25,-65.39
110.35,-65.67
110.45,-65.94
110.55,-66.22
110.65,-65.94
110.76,-65.94
110.86,-65.67
110.96,-65.67
111.06,-65.39
111.16,-65.39
111.26,-65.67
111.36,-65.94
111.46,-65.67
111.56,-65.39
111.67,-65.67
111.77,-65.67
111.87,-65.67
111.97,-65.67
112.07,-65.67
112.17,-65.11
112.27,-65.67
112.37,-65.67
112.47,-65.67
112.57,-65.39
112.68,-65.94
112.78,-65.67
112.88,-65.11
112.98,-65.67
113.08,-65.67
113.18,-65.67
113.28,-65.39
113.38,-65.39
113.48,-65.39
113.58,-65.39
113.69,-65.39
113.79,-65.67
113.89,-65.67
113.99,-65.39
114.09,-65.11
114.19,-65.39
114.29,-65.39
114.39,-65.11
114.49,-65.39
114.59,-65.39
114.7,-65.67
114.8,-65.11
114.9,-65.39
115.0,-65.39
115.1,-65.11
115.2,-65.39
115.3,-65.39
115.4,-65.39
115.5,-65.39
115.61,-65.11
115.71,-65.11
115.81,-65.11
115.91,-65.39
116.01,-65.11
116.11,-65.39
116.21,-65.67
116.31,-64.83
116.41,-65.11
116.51,-65.39
116.61,-65.11
116.72,-65.11
116.82,-64.83
116.92,-65.39
117.02,-65.11
117.12,-65.11
117.22,-64.27
117.32,-65.11
117.42,-64.83
117.52,-64.83
117.62,-64.55
117.73,-65.11
117.83,-65.11
117.93,-65.11
118.03,-65.11
118.13,-64.83
118.23,-65.11
118.33,-65.11
118.43,-65.11
118.54,-64.83
118.63,-64.83
118.74,-64.83
118.84,-65.11
118.94,-64.27
119.04,-65.11
119.14,-64.55
119.24,-64.55
119.34,-64.55
119.44,-65.11
119.44,-65.11
119.65,-64.83
119.65,-64.83
119.75,-64.55
119.85,-64.55
119.95,-65.11
120.05,-64.83
120.15,-64.55
120.25,-64.83
120.35,-64.83
120.45,-65.11
120.55,-64.55
120.65,-64.55
120.76,-64.55
120.86,-64.55
120.96,-64.55
121.06,-64.27
121.16,-64.83
121.26,-64.55
121.36,-64.27
121.46,-64.83
121.56,-64.55
121.67,-64.27
121.77,-64.27
121.87,-64.55
121.97,-64.27
122.07,-64.27
122.17,-64.55
122.27,-64.55
122.37,-64.55
122.47,-64.27
122.57,-64.55
122.68,-64.27
122.78,-64.55
122.88,-64.27
122.98,-64.27
123.08,-64.83
123.18,-64.55
123.28,-64.0
123.38,-64.55
123.48,-64.0
123.58,-64.55
123.69,-64.27
123.79,-64.27
123.89,-64.55
123.99,-64.55
124.09,-64.55
124.19,-64.55
124.29,-64.27
124.39,-64.27
124.49,-64.0
124.59,-64.55
124.7,-64.55
124.8,-64.0
124.9,-64.27
125.0,-64.27
125.1,-64.27
125.2,-64.0
125.3,-64.0
125.4,-64.27
125.5,-63.72
125.61,-64.27
125.71,-64.27
125.81,-64.0
125.91,-64.0
126.01,-64.27
126.11,-64.27
126.21,-64.27
126.31,-64.27
126.41,-64.0
126.51,-64.27
126.61,-64.0
126.72,-64.0
126.82,-64.55
126.92,-64.0
127.02,-63.72
127.12,-63.72
127.22,-63.72
127.32,-64.27
127.42,-64.27
127.52,-64.0
127.63,-64.27
127.73,-64.27
127.83,-63.72
127.93,-64.0
128.03,-63.44
128.13,-63.72
128.23,-64.27
128.33,-63.72
128.43,-64.0
128.54,-64.0
128.63,-64.0
128.74,-64.0
128.84,-64.0
128.94,-64.27
129.04,-64.0
129.14,-64.0
129.24,-64.0
129.34,-64.0
129.44,-63.72
129.55,-64.0
129.65,-64.27
129.75,-63.72
129.85,-63.72
129.85,-63.72
130.05,-64.0
130.05,-64.0
130.15,-64.0
130.25,-64.0
130.35,-63.72
130.45,-63.72
130.55,-63.44
130.66,-63.44
130.76,-64.0
130.86,-63.44
130.96,-63.16
131.06,-63.72
131.16,-63.72
131.26,-63.72
131.36,-63.44
131.46,-63.44
131.57,-63.72
131.66,-63.72
131.77,-63.44
131.87,-63.16
131.97,-64.0
132.07,-63.16
132.17,-63.44
132.27,-63.44
132.37,-63.44
132.47,-63.44
132.58,-63.44
132.68,-63.44
132.78,-63.72
132.88,-63.44
132.98,-63.16
133.08,-63.16
133.18,-63.72
133.28,-63.16
133.38,-63.44
133.48,-63.16
133.59,-63.72
133.69,-63.72
133.79,-63.44
133.89,-63.72
133.99,-63.44
134.09,-63.72
134.19,-63.16
134.29,-63.72
134.39,-63.72
134.49,-63.44
134.6,-63.72
134.7,-63.44
134.8,-63.16
134.9,-63.44
135.0,-63.16
135.1,-63.44
135.2,-63.44
135.3,-63.16
135.4,-63.44
135.5,-63.72
135.61,-62.88
135.71,-63.16
135.81,-63.44
135.91,-63.16
136.01,-63.16
136.11,-63.16
136.21,-63.44
136.31,-63.16
136.41,-63.16
136.51,-63.16
136.62,-62.88
136.72,-63.44
136.82,-62.88
136.92,-63.16
137.02,-63.16
137.12,-62.88
137.22,-62.88
137.32,-63.44
137.42,-63.16
137.52,-63.16
137.63,-63.44
137.73,-63.44
137.83,-63.16
137.93,-62.88
138.03,-63.44
138.13,-62.88
138.23,-63.44
138.33,-63.16
138.43,-63.44
138.53,-63.16
138.64,-63.44
138.74,-63.16
138.84,-63.16
138.94,-63.16
139.04,-62.88
139.14,-62.88
139.24,-62.88
139.34,-63.16
139.44,-63.16
139.55,-62.88
139.65,-63.16
139.75,-63.16
139.85,-62.88
139.95,-62.88
140.05,-63.16
140.15,-63.44
140.25,-62.88
140.35,-62.88
140.45,-63.16
140.55,-62.88
140.66,-62.88
140.76,-62.88
140.86,-63.16
140.96,-62.88
141.06,-62.88
141.16,-62.88
141.26,-62.88
141.36,-62.6
141.46,-62.88
141.57,-62.6
141.67,-62.6
141.77,-62.88
141.87,-62.88
141.97,-62.88
142.07,-62.88
142.17,-62.88
142.27,-62.6
142.37,-62.6
142.47,-62.88
142.58,-62.88
142.68,-62.6
142.78,-62.6
142.88,-63.16
142.98,-62.88
143.08,-62.6
143.18,-62.88
143.28,-63.16
143.38,-62.88
143.48,-62.6
143.48,-62.6
143.59,-62.88
143.79,-62.88
143.79,-62.88
143.89,-62.6
143.99,-62.88
144.09,-62.6
144.19,-62.88
144.29,-62.88
144.39,-62.33
144.49,-62.33
144.6,-62.6
144.7,-62.88
144.8,-62.6
144.9,-62.6
145.0,-62.33
145.1,-62.05
145.2,-62.6
145.3,-62.33
145.4,-62.6
145.51,-62.88
145.61,-62.6
145.71,-62.33
145.81,-62.33
145.91,-62.33
146.01,-62.6
146.11,-62.33
146.21,-62.33
146.31,-62.33
146.41,-62.33
146.51,-62.33
146.62,-62.33
146.72,-62.33
146.82,-62.33
146.92,-62.33
147.02,-62.33
147.12,-62.33
147.22,-62.6
147.32,-62.33
147.42,-62.33
147.52,-62.33
147.63,-62.6
147.73,-62.33
147.83,-62.33
147.93,-62.6
148.03,-62.6
148.13,-62.05
148.23,-62.6
148.33,-62.6
148.43,-62.33
148.54,-62.33
148.64,-62.33
148.74,-62.05
148.84,-62.05
148.94,-62.05
149.04,-62.33
149.14,-62.6
149.24,-62.33
149.34,-62.6
149.44,-62.33
149.54,-62.33
149.65,-62.33
149.75,-62.33
149.85,-62.33
149.95,-62.05
150.05,-62.05
150.15,-62.33
150.25,-62.05
150.35,-62.05
150.45,-61.77
150.55,-62.33
150.66,-62.33
150.76,-61.77
150.86,-62.05
150.96,-61.77
151.06,-62.05
151.16,-62.05
151.26,-62.33
151.36,-62.33
151.46,-62.6
151.57,-62.05
151.67,-61.77
151.77,-62.33
151.87,-62.33
151.97,-62.33
152.07,-62.05
152.17,-61.49
152.27,-62.6
152.37,-62.33
152.47,-62.05
152.58,-62.05
152.68,-62.33
152.78,-62.05
152.88,-62.33
152.98,-62.33
153.08,-62.05
153.18,-61.77
153.28,-62.33
153.38,-62.05
153.49,-62.05
153.59,-62.05
153.69,-62.05
153.79,-61.77
153.89,-61.77
153.99,-61.77
154.09,-61.77
154.19,-61.49
154.29,-61.77
154.39,-61.77
154.49,-62.05
154.6,-62.05
154.7,-62.05
154.8,-62.33
154.9,-62.33
155.0,-62.05
155.1,-61.77
155.2,-61.77
155.3,-62.05
155.4,-61.77
155.5,-62.05
